tar,user_id,sku_id,view_dauer,view_times,cate,brand,market_time,shop_id,fans_num,vip_num,shop_reg_tm,shop_score,age,sex,user_reg_tm,user_lv_cd,city_level,province,city,county
0,32964,123150,1,1,7,1712,-4940241,4296,,,,,6,0,-54556885,7,5,7,250,808
0,23570,335500,1,1,7,7158,-3577902,9186,134142,656114,-147522630,9.559208,2,0,-212429664,7,1,20,53,341
0,21783,125522,1,1,44,26,-46753182,138,7484,37069,-53437920,9.103889,6,1,-50168778,1,3,11,348,2136
0,42402,327045,1,1,75,5818,-41003995,6764,23580,135698,-154821586,9.307312,4,1,-45564773,6,4,29,245,858
0,17857,212361,1,1,29,10111,-24929595,5351,2544,1658,-27250572,9.618689,2,0,-90304255,5,5,8,157,555
0,5184,239729,1,1,69,313,-70288230,6682,50285,9525,-72623520,9.646682,6,0,-22839059,6,5,30,90,2248
0,3425,356708,1,1,27,2484,-2379583,4178,,,,,6,0,-229094658,7,3,11,348,688
0,24042,110051,1,1,43,11114,-30107888,866,126015,190913,-44007966,9.406041,5,1,-78645357,5,3,11,348,2316
0,33192,164011,1,1,11,5106,-59119902,2030,11430,64582,-67740241,9.472814,5,0,-169550077,7,3,20,174,18
0,37154,274366,1,1,69,5277,-28362904,7141,,,,,6,0,1089305,6,6,19,297,1283
0,28327,194872,1,2,76,2777,-1240182,542,53220,395144,-79452839,9.31107,6,0,-227056781,7,3,11,348,2316
0,26929,7376,1,1,7,1771,-72541716,2292,37862,66498,-85930081,9.449004,4,1,-30027770,6,1,7,20,344
0,8677,333423,1,2,62,5491,-185183010,8002,213610,357580,-148110164,9.571139,5,1,-91887878,5,4,25,312,2256
0,30118,253688,1,1,7,3292,-235892787,1107,,,,,5,0,-166944441,5,3,20,174,2262
0,32477,275247,1,1,69,4914,-41075752,8541,,,,,2,0,-14969493,1,5,21,243,2490
0,16486,84698,1,1,7,6895,-27859112,2089,1638,5602,-29225008,9.62353,4,0,-126928216,5,4,6,88,1739
0,20731,360925,1,1,7,3292,-171296698,1107,,,,,5,0,-170831129,1,1,26,34,919
0,2019,58294,1,1,7,6279,-16450116,8375,59129,35719,-41241619,9.454467,6,0,-161849476,7,4,1,41,1359
0,24799,43684,1,1,7,5706,-226228344,6417,,,,,5,0,-91598329,7,3,11,348,69
0,18583,328062,1,1,12,2445,-4260520,2894,171,1165,-20054377,9.739384,6,1,-4421969,1,5,20,270,1732
0,29260,290672,1,1,20,2498,-6872734,1865,,,,,6,1,-76299555,1,5,20,225,661
0,22029,289116,1,1,25,6381,-42206035,283,3685,6296,-64929355,9.512759,5,0,-236091631,5,4,21,116,1233
0,5879,229886,1,1,63,7071,-11457800,704,,,,,6,1,-32549393,1,3,11,348,612
0,13947,23992,1,1,7,1142,-118226449,3217,,,,,5,0,-70100670,5,4,6,233,1279
0,12178,339158,2,2,9,3263,-22863431,9734,140940,532387,-85999565,9.387848,2,1,-129169030,7,4,30,283,545
0,3582,348096,1,1,7,7163,-4684452,8952,,,,,2,0,-178335621,7,4,20,120,741
0,11352,189945,1,1,7,1307,-20497121,9686,564800,16265,-20504727,9.625847,6,0,-192110325,5,4,14,331,1455
0,40901,215621,1,1,7,9148,-185806229,4044,,,,,6,0,-146019283,7,4,19,148,674
0,26203,354025,1,1,63,5855,-8498929,4476,958,2726,-25612266,9.842375,6,0,-143457488,7,4,8,182,1196
0,6761,339035,3,3,70,417,-58773354,1793,28104,111735,-78156480,9.464441,5,0,-221964127,7,3,20,119,203
0,45,207189,1,1,7,5449,-35459862,2205,490708,77240,-35468446,9.610417,2,1,-82805964,5,4,8,103,480
0,2567,128397,1,1,7,3292,-71399222,1716,810326,338766,-90239402,9.580392,6,0,-170684504,5,5,26,89,2041
0,4618,159496,1,1,7,7628,-11595694,9445,,,,,5,0,-56205276,7,5,21,243,2137
0,35829,25985,1,1,27,7132,-10736945,3334,,,,,5,1,-186116679,5,4,30,283,673
0,39831,171998,1,1,7,3350,-18777408,6658,740434,87425,-19291885,9.404424,6,0,-170411896,7,1,15,241,2454
0,11969,60153,1,1,15,10277,-76303251,6142,23131,94249,-81757455,9.189472,5,0,-8754591,6,5,30,126,317
0,84,10190,1,1,29,5375,-100266360,8868,7002,24253,-131879508,9.620702,4,0,-44984011,5,4,12,198,369
0,6475,300856,1,1,26,6492,-44698853,3194,206023,9735,-45297840,9.76268,5,0,-168176599,7,1,6,189,2804
0,19570,159269,1,2,24,52,-23117863,502,52942,220035,-27250497,9.346959,5,1,-213081076,5,3,20,174,2262
0,17421,248051,1,1,7,7163,-241089257,8952,,,,,6,0,-31964744,7,4,6,58,2683
0,2530,217220,2,5,16,9482,-68286241,2209,4343,9761,-94728962,9.825616,5,0,-13690063,6,5,10,357,2354
0,24799,180736,1,1,7,4775,-11517681,5462,27090,2334,-11620080,9.305386,5,0,-91598329,7,3,11,348,69
0,23419,10182,1,1,26,1304,-235287919,1615,,,,,6,0,-156756958,7,4,6,88,1211
0,34363,17675,1,1,7,36,-633363,4114,1352,8786,-139904073,9.291452,4,0,-85668778,5,5,7,250,2167
0,41127,248152,1,1,7,3292,-21447591,4046,48701,45614,-38228281,9.365345,6,1,-212679355,7,4,1,41,2415
0,24268,221712,1,1,27,2777,-4199606,789,7034,64875,-24390209,9.532635,5,0,-123513237,5,1,10,261,186
0,8646,142461,1,1,32,2732,-3322317,4925,96961,22599,-5049696,9.72679,1,1,-5113251,6,4,8,182,1507
0,41747,351031,1,1,75,817,-9696353,9090,51203,26035,-12097643,9.558703,6,1,-13235549,1,4,20,120,741
0,4231,265162,1,1,43,6641,-143531616,7503,,,,,6,1,-200256002,7,1,9,196,2372
0,24799,247552,1,1,7,1712,-161017116,4296,,,,,5,0,-91598329,7,3,11,348,69
0,12734,145130,1,1,21,7969,-9888827,3479,21668,16728,-23263404,9.710328,1,1,-68627113,5,3,20,119,670
0,16467,294744,1,1,7,262,-21777495,7082,,,,,6,0,-217850970,5,4,30,283,191
0,6856,134596,1,1,34,10874,-68288147,2169,25395,201479,-81502682,9.545193,6,1,-3206108,6,4,1,41,2196
0,23586,233420,1,1,7,10732,-117535138,8411,,,,,5,0,-61359756,7,5,28,112,1050
0,15207,293540,2,3,55,2484,-71474186,4178,,,,,5,1,-51359397,1,5,22,49,2253
0,27485,250802,4,5,7,3292,-144516476,1107,,,,,1,0,-115863742,7,1,31,18,37
0,18804,181609,1,1,7,5706,-66382172,355,6247,12402,-99818523,9.482555,1,0,-99058835,1,1,7,36,2820
0,37238,14921,1,1,42,1400,-67245998,5885,,,,,5,0,-23876626,6,4,14,331,226
0,38887,92834,1,1,7,5706,-162051976,6417,,,,,6,0,-68042338,5,1,7,141,756
0,3485,268055,1,1,77,4088,-15922618,7217,1967,12128,-80366652,9.321292,6,0,-23289949,7,5,29,158,1349
0,27643,162660,1,1,17,107,-64303501,3926,4528,12974,-82195324,9.285537,5,0,-165457093,7,5,14,192,600
0,20723,111306,1,1,81,6920,-1159349,5330,,,,,5,1,-30679104,1,3,20,119,187
0,21209,197209,1,1,7,7163,-3213429,8952,,,,,6,0,-199943576,7,4,20,120,741
0,35964,253646,1,1,7,7163,-233388479,8952,,,,,6,0,-154242697,5,4,8,182,1196
0,5747,65509,1,1,81,10064,-40310994,2776,21464,23722,-50577000,9.477105,6,0,-115338703,5,1,9,196,2372
0,37043,19055,1,1,7,7163,-17477461,8952,,,,,5,0,-208403141,5,3,20,174,1920
0,12803,50821,1,1,57,10763,-36942560,6332,1955,13752,-132383840,9.528524,5,0,-146424,1,4,6,88,406
0,32950,195055,1,1,27,11114,-9620506,802,,,,,6,1,-106633187,5,3,23,204,1991
0,31190,271012,1,1,7,3292,-35102134,9186,134142,656114,-147522630,9.559208,6,1,-178962749,7,1,7,36,2820
0,28593,188610,1,1,7,11004,-33894188,1003,426,2454,-38839921,9.73669,6,0,-82007806,7,4,17,191,1107
0,31740,49621,1,1,28,11114,-88752377,4303,326523,752742,-88861681,9.631294,5,1,-13343666,6,2,5,366,1006
0,24593,361982,1,1,56,9116,-12319575,9257,,,,,5,1,-114318361,7,3,11,348,2316
0,7422,238483,1,1,52,3263,-25517859,1315,330523,404590,-78677521,9.470827,6,0,-78116274,5,1,7,141,836
0,35916,375630,1,1,27,2632,-27323056,3713,28804,257137,-75731642,9.592136,6,0,-125974435,7,3,11,348,1523
0,6604,257664,1,1,69,2290,-10673650,762,,,,,2,0,679339,5,4,6,88,933
0,6674,181711,1,1,7,36,-44883820,4114,1352,8786,-139904073,9.291452,6,1,-199935709,5,1,7,213,2065
0,9778,35738,1,2,76,2777,-76421236,2050,45127,309407,-76947601,9.312615,5,0,-85031019,7,4,20,120,741
0,949,108613,1,1,7,8567,-27497160,2451,104791,123240,-86339763,9.531975,5,0,-146305326,5,5,14,136,2195
0,9005,251273,2,2,7,262,-14361256,9617,,,,,6,0,-84926786,5,5,26,44,1174
0,4517,34797,1,1,7,10732,-9604682,8411,,,,,6,1,-304912133,7,4,6,88,2197
0,27643,221391,1,1,29,107,-30333602,319,15098,6061,-72020399,9.190276,5,0,-165457093,7,5,14,192,600
0,11200,224776,1,2,7,9271,-70292108,2428,1701,5063,-71567522,9.125127,5,0,-232807985,7,1,7,141,2716
0,23358,200886,1,1,7,7484,-14025158,3626,6956,11405,-14042476,9.736443,5,0,-125119672,7,1,28,9,2324
0,21130,254674,1,1,7,5849,-2464680,5810,20580,3138,-15503451,9.252953,6,0,-287307645,7,4,25,312,258
0,12951,243569,1,1,9,2777,-22489663,5523,,,,,5,0,-238811418,7,4,19,148,2605
0,13447,183370,1,1,73,9985,-241348109,6367,,,,,5,1,-215083403,5,3,11,348,582
0,37264,105534,1,2,55,2484,-37350694,4178,,,,,5,0,-72710399,5,4,22,74,556
0,2488,100913,1,1,7,1817,-654101,8576,77051,33023,-57919200,9.834507,5,0,-955917,6,1,7,205,350
0,38227,352177,1,1,7,3292,-171296623,1107,,,,,5,0,-199683476,7,3,20,174,2262
0,12951,84385,1,1,27,2516,-15746237,4280,,,,,5,0,-238811418,7,4,19,148,2605
0,15712,171825,1,1,67,8777,-88869478,7351,,,,,5,1,-64393044,1,4,14,331,1643
0,17508,213323,1,1,7,3292,-798254,3636,15762,3073,-5216040,9.794229,1,0,-68357194,7,4,25,230,1108
0,38238,81604,1,1,70,2794,-3575678,7262,,,,,6,0,-63635231,7,6,13,326,1771
0,25109,185387,1,1,23,10318,-227006438,3691,,,,,5,1,-241770420,7,1,5,55,2320
0,30120,248584,1,1,27,6217,-180281395,9141,,,,,6,0,-130644958,7,1,6,113,1059
0,16481,159760,1,1,34,2484,-86362391,4178,,,,,1,0,-68284243,1,4,6,88,394
0,32882,105701,1,1,52,3263,-2358908,5765,,,,,4,0,-7365621,1,3,20,119,187
0,15750,41794,1,1,7,262,-25503785,7082,,,,,2,0,-134463804,7,1,15,307,2063
0,35287,232242,1,1,73,3191,-88424139,3638,24626,48872,-88499592,9.089085,6,0,-216743270,7,3,11,348,714
0,23013,19055,1,1,7,7163,-17477461,8952,,,,,4,0,-156349671,7,3,23,204,1274
0,27413,70859,1,1,26,2484,-48920903,7794,,,,,4,0,-99897655,6,3,20,119,203
0,17668,260936,1,1,71,9523,-52322289,6686,,,,,1,0,-88393700,7,5,7,251,2268
0,37114,292647,1,1,72,8062,-182599453,6800,,,,,6,0,-127294382,5,5,30,267,476
0,33422,69366,1,1,7,36,-60514697,4114,1352,8786,-139904073,9.291452,5,0,-220496706,7,4,6,88,394
0,20465,62783,1,1,7,3448,-129623220,6254,42311,167459,-192192526,9.599397,6,0,-163562951,7,5,28,60,1885
0,34284,189188,1,1,42,8316,-47393905,3501,3324,177995,-47902920,9.392067,1,1,-142334985,6,3,11,348,2316
0,37922,304788,1,1,7,4415,-36676167,1721,11323,227906,-44618060,8.917422,1,0,-26803856,1,3,11,348,2681
0,35265,317937,1,1,64,3397,-41423532,6565,,,,,6,0,-189267246,7,3,11,348,69
0,31876,144978,1,1,34,5256,-12063404,3760,,,,,5,0,-236265900,7,4,22,74,263
0,20637,358044,1,1,7,5262,-53790625,5587,25777,7968,-77375162,9.577138,5,0,-155555851,7,1,2,66,1799
0,10696,13238,1,1,7,7163,468232,5733,398541,856414,-147072640,9.426208,6,0,-233069234,7,3,11,348,714
0,12178,265825,1,2,9,5505,-59462527,1273,108463,20488,-79774926,9.923043,2,1,-129169030,7,4,30,283,545
0,763,32520,1,3,73,5491,-58770680,9603,78550,309377,-85805286,9.448691,6,1,-16796289,1,3,20,174,618
0,30029,264695,1,1,7,6279,-82894499,7379,221804,114783,-83593322,9.673994,2,0,-111170546,7,1,6,123,146
0,28895,52228,1,1,7,1142,-132420150,3217,,,,,5,0,-233223695,7,1,20,211,1432
0,23234,295864,1,1,7,1771,-61544243,5475,595,669,-65520363,-1,6,0,-169201523,1,4,7,32,1335
0,40635,299770,1,1,22,2484,-206984877,7794,,,,,5,1,-138536244,7,4,12,198,1895
0,32564,350422,1,2,7,11004,-54105793,9494,7439,53489,-70806359,9.317742,2,0,-58793088,1,5,28,153,1745
0,30666,275126,1,1,7,7163,-13246470,2904,4463,153009,-146755492,9.185059,5,0,-80561352,5,4,20,207,2402
0,39639,173066,1,1,79,114,-12631691,5330,,,,,5,1,-222389485,7,4,7,128,292
0,33755,103249,1,1,7,7163,-42880673,9186,134142,656114,-147522630,9.559208,5,1,-108421372,7,3,11,348,2136
0,15422,284020,1,1,7,759,-84869051,1058,105780,74570,-87632042,9.012684,5,0,-28646889,6,5,12,226,1660
0,18865,168723,1,1,12,2484,-42534944,4178,,,,,6,0,-88664434,7,4,30,283,664
0,39639,1113,3,4,27,10874,-90319740,8451,,,,,5,1,-222389485,7,4,7,128,292
0,33581,54771,1,1,7,6806,-101458970,5928,15026,96500,-108113762,9.158072,6,0,-137683014,5,4,30,283,2497
0,4251,350363,1,1,12,1172,-13764305,5154,30314,151501,-44265125,9.548092,6,1,-218886056,7,3,23,204,2206
0,15880,145447,1,1,7,7163,-14359872,8952,,,,,6,0,-101805779,5,4,19,148,247
0,13763,260517,1,1,19,3263,-12125140,5765,,,,,5,1,-106931441,1,3,20,174,702
0,29088,47300,1,1,70,9696,-33721586,8316,,,,,5,1,-94053808,7,1,15,241,116
0,15716,68175,1,1,59,8382,-5465535,157,,,,,6,0,-347887690,7,3,11,348,2136
0,22793,353330,1,1,20,7954,-6310558,4020,7984,96392,-148110161,9.21886,2,0,-76211874,1,3,20,174,618
0,1248,284169,1,1,58,3006,-48599205,2021,135667,74949,-119259108,9.716547,6,0,-142656912,7,3,23,204,1991
0,32703,65898,1,1,76,2484,-65862341,4178,,,,,4,0,-125119927,5,4,7,128,499
0,31247,241400,1,1,7,4830,-83431625,457,159212,31161,-85134482,9.054599,6,0,-202395247,7,1,7,213,2065
0,33210,329891,1,1,34,5256,-230467145,3760,,,,,2,0,-153792612,7,3,20,174,2262
0,36304,207342,1,1,7,262,-75105609,809,2187,14699,-81766455,9.369135,6,0,-38605573,1,5,7,8,1551
0,28252,29902,1,1,7,7163,-241089283,8952,,,,,6,0,-197861494,7,5,2,175,718
0,12151,232704,1,1,8,8382,-21971189,157,,,,,6,0,-256616564,7,3,11,348,2316
0,7736,120889,1,1,69,4973,-24823017,1894,,,,,6,0,-173932721,7,3,11,348,2136
0,33819,337923,1,1,81,7340,-29412162,7208,79825,6408,-46509840,9.356495,1,0,-110357685,7,5,29,35,2628
0,29297,347841,3,6,62,9144,-26652465,2176,24686,17198,-26659835,9.672568,5,1,-63932649,1,5,29,35,2568
0,38818,60972,1,1,47,5842,-111734227,205,,,,,6,0,-216967662,7,5,20,212,1177
0,25765,330071,1,1,81,4450,-9607514,1240,59399,69020,-180796197,9.537014,1,0,-203398354,7,3,23,204,735
0,42410,262872,1,1,73,9985,-114962614,6367,,,,,5,0,-155997813,7,3,20,119,2709
0,14027,230933,1,1,81,8712,-214471099,4791,63232,275795,-155426389,9.28763,1,0,-996870,6,1,26,108,639
0,16351,154473,1,1,81,6270,-4614898,6817,52624,2024,-4860900,9.498486,5,0,-17414974,6,5,26,44,1137
0,7528,137985,1,1,7,7163,-14013845,8952,,,,,4,0,-104846203,5,4,30,283,653
0,23580,130846,1,1,27,7132,-85734866,3334,,,,,6,0,-225275328,7,3,20,174,618
0,14361,67220,1,2,75,8487,-50512924,6128,476,2278,-52123080,9.313381,6,0,-75221221,7,5,26,44,261
0,14552,176707,1,1,7,4431,-28274071,9617,,,,,6,0,-248942635,7,3,20,174,659
0,6227,374981,1,1,7,7964,-1067325,5899,70237,17269,-130066266,9.65743,6,0,-104769552,7,5,16,105,1129
0,37253,84669,1,1,10,10695,-39871011,4728,56858,257415,-60692402,9.596693,5,0,-181824650,7,3,11,348,2136
0,28543,154181,1,1,7,10480,-13763607,9279,,,,,6,0,-155308324,5,4,14,331,226
0,11784,160010,1,1,27,3263,-40028886,1316,163191,211176,-43564568,9.363241,5,0,-68398100,7,3,23,204,2141
0,19798,185664,1,1,7,7163,-16879341,5733,398541,856414,-147072640,9.426208,5,0,-179330732,7,3,11,348,838
0,41886,28078,1,1,27,2484,-23522419,4024,36502,496586,-24327622,9.408314,6,0,-240458753,7,3,11,348,2136
0,4641,223236,1,1,81,9696,-75446163,6967,223771,223786,-146815371,9.403408,6,0,-117668362,7,1,22,359,103
0,2249,187033,1,1,22,2484,-12668309,7794,,,,,5,0,-152178969,1,1,6,232,1062
0,10597,87764,1,1,7,1771,-17495432,7379,221804,114783,-83593322,9.673994,6,0,-113535112,7,6,13,65,1291
0,6979,115378,1,1,7,8469,-10052322,978,39454,1910,-11882520,9.7174,5,0,-71803366,1,3,20,119,187
0,15237,356089,2,2,27,2777,-53080650,5523,,,,,5,0,-125843623,7,3,11,348,2316
0,4687,227488,1,1,20,5525,-73821695,9221,28248,368877,-103028762,9.62451,6,1,-188108695,5,4,1,41,2196
0,15178,139858,1,1,7,9966,-33996861,7333,1892,5180,-35264792,9.325934,5,0,-84858059,5,5,29,264,1937
0,4511,95170,1,1,72,9925,-27323766,2620,587,29363,-55740120,9.247634,5,0,-122188055,5,4,12,198,369
0,16851,137176,1,1,7,3292,-162054845,1107,,,,,2,0,-19274801,5,1,6,22,1087
0,41603,264513,1,1,73,3191,-104562776,1783,,,,,5,1,-112411357,1,5,14,33,2068
0,30517,12287,1,1,35,8645,-51267524,6241,202580,75466,-148110161,9.602207,5,0,-65064344,1,3,11,348,1388
0,5747,252645,2,2,81,10661,-98181379,6944,63969,85597,-102676061,9.66568,6,0,-115338703,5,1,9,196,2372
0,4914,155343,1,1,62,9578,-102404347,3256,,,,,5,0,-127297365,5,3,11,348,582
0,40241,108096,1,1,27,10473,-20757505,7360,142917,9383,-34248720,9.673518,2,0,-259815989,7,3,23,204,735
0,2743,140717,1,1,7,4511,-13076912,2572,31735,14204,-15518151,9.835504,5,1,-146481088,1,4,20,207,2601
0,12518,283393,1,1,7,5706,-66382172,355,6247,12402,-99818523,9.482555,6,0,-23966137,1,1,19,188,986
0,25887,344057,3,2,26,1304,-28393335,3950,152180,245328,-47138160,9.545597,4,0,-159967790,5,5,7,250,1868
0,6227,64437,1,1,7,1142,-2471628,4055,122,1223,-4718520,9.532806,6,0,-104769552,7,5,16,105,1129
0,32770,363234,1,1,55,3263,-116600156,5765,,,,,5,0,-77870906,6,1,26,4,1545
0,14993,330094,1,1,75,151,-18855461,9198,,,,,5,1,-60964888,1,5,20,16,1768
0,19142,153862,1,1,19,3263,-134383585,5765,,,,,5,0,-141451655,5,5,29,185,1676
0,16088,322359,1,1,9,7132,-7030446,5950,5876,15339,-11445840,8.951105,5,1,-33111372,1,3,11,348,2129
0,1884,227807,1,1,7,1771,-43737409,7030,165333,85911,-88178164,9.628989,5,0,-23421239,1,1,6,123,2492
0,5052,338588,1,1,55,3889,-23520754,3642,,,,,5,0,-4674561,6,1,3,5,1574
0,27643,204734,1,1,17,107,-64223825,9419,28099,7664,-66121803,9.675489,5,0,-165457093,7,5,14,192,600
0,28052,68013,1,1,7,262,-25503782,7082,,,,,5,0,-22050914,1,5,7,144,211
0,6733,62472,1,2,75,7460,-23175830,5792,,,,,5,0,-147146605,5,3,23,204,1769
0,17297,272904,1,1,7,8516,-57311366,4417,,,,,6,1,-113142347,5,3,23,204,1991
0,17945,71793,1,1,76,2777,-30357393,1634,178574,371414,-124530570,9.427139,6,1,-104386791,1,5,22,285,1403
0,26703,329011,1,1,55,2344,-35709102,8298,17579,36066,-36940962,9.732332,2,0,-46779787,5,5,15,353,2012
0,12189,350309,1,1,7,5012,-5574331,1985,18170,7897,-29070630,9.420271,1,0,-72525338,7,1,26,4,2723
0,28008,209304,1,1,56,9116,-25502676,9257,,,,,2,1,-57994890,7,3,11,348,2136
0,5751,227938,1,2,81,4450,-9607514,1240,59399,69020,-180796197,9.537014,5,1,-192621485,5,3,23,204,735
0,6581,269014,2,3,27,10289,-7199882,3578,58801,97678,-65356199,9.48444,5,0,-155445653,7,1,31,18,663
0,35056,269974,1,1,27,2484,-149949162,4178,,,,,6,0,-354558015,7,3,23,204,2266
0,1248,85585,1,1,7,3292,-47714189,1107,,,,,6,0,-142656912,7,3,23,204,1991
0,29925,88390,1,1,7,2200,-5300746,6478,582722,68837,-57312120,9.456515,6,0,-56886220,1,5,12,56,2519
0,28933,248754,1,1,31,1274,-130408052,5708,147229,787130,-132323085,9.694876,6,1,-247201873,7,3,11,348,2136
0,510,280259,1,1,7,9271,-77954198,8952,,,,,6,1,-151738666,7,1,20,305,1714
0,33210,173278,1,1,34,2777,-71126468,10036,205360,545675,-71223721,9.345437,2,0,-153792612,7,3,20,174,2262
0,7834,281306,1,1,81,4319,-17569665,9097,,,,,2,0,-78392960,7,5,22,285,1949
0,21653,292950,1,1,7,5012,-5492592,2812,60974,3987,-5998140,8.951928,6,1,-197289727,7,3,11,348,69
0,14469,328174,1,1,22,3401,-11622252,10311,,,,,6,1,-78473567,5,1,5,55,99
0,18813,72515,1,1,79,7653,-36840879,5514,,,,,5,0,-79172240,1,5,14,192,600
0,25775,157000,1,1,39,9739,-128417501,6662,,,,,5,0,-70060402,1,3,11,348,69
0,3721,193840,1,2,12,4401,-66296593,5348,6433,67121,-67167002,9.197627,1,1,-70180042,1,3,11,348,688
0,35753,210815,1,1,7,5706,-226228315,6417,,,,,6,0,-263923824,7,3,23,204,2432
0,32630,244379,1,1,7,10732,-46009661,9428,15815,11656,-94200674,9.341247,1,1,-193277558,7,3,11,348,2136
0,33775,372888,1,1,7,6969,-15655241,2743,236475,53436,-24395036,9.591674,6,0,-230734075,5,5,31,25,2329
0,37412,150399,1,1,7,909,-66979362,1716,810326,338766,-90239402,9.580392,4,0,-119473719,1,4,6,88,951
0,1685,22422,1,1,64,3397,-208509679,6565,,,,,5,0,-142473619,5,3,20,119,1731
0,34956,266849,4,3,67,2051,-71908128,9845,247500,641972,-80568125,9.361403,5,1,-186493551,7,3,11,348,688
0,32541,10886,1,1,35,9985,-140965076,6367,,,,,6,1,-165926100,1,1,22,359,2665
0,19672,17926,1,1,7,5706,-162052018,6417,,,,,6,0,-180627061,7,4,17,191,34
0,40829,331738,1,1,30,1506,-85839480,5735,,,,,6,0,-222174429,7,1,31,18,59
0,8468,191835,1,1,26,2484,-23029293,7794,,,,,6,1,-230446674,5,3,11,348,2136
0,12254,213057,1,1,81,6062,-106995437,8148,94311,148435,-111670201,9.346251,5,0,-190593764,5,5,20,270,1625
