tar,user_id,sku_id,view_dauer,view_times,cate,brand,market_time,shop_id,fans_num,vip_num,shop_reg_tm,shop_score,age,sex,user_reg_tm,user_lv_cd,city_level,province,city,county
0,24211,135658,1,1,34,10874,-69428251,8451,,,,,6,1,-7372801,6,4,12,198,2018
0,4100,105797,1,1,7,36,-34761761,10227,5049,20753,-121523396,9.367127,5,0,-187083270,5,4,29,245,1979
1,5751,226894,1,2,81,4450,-9607514,1240,59399,69020,-180796197,9.537014,5,1,-192621485,5,3,23,204,735
0,32731,6935,1,1,57,1778,-120902314,10362,8781,38433,-141458217,9.414505,2,0,-220886681,7,3,23,204,2616
0,7416,230459,1,1,7,3292,-241090162,1107,,,,,6,0,-222254647,7,3,23,204,306
0,5747,121356,1,1,17,493,-42449484,1629,26339,16461,-42816732,9.805627,6,0,-115338703,5,1,9,196,2372
0,30202,365465,1,1,7,1771,-10987635,3227,210981,64124,-12026185,9.536236,5,1,-70197152,1,3,23,204,735
0,9099,71450,1,1,31,10871,-18231395,9012,23229,25116,-26988009,9.466576,1,-1,1203492,6,5,30,231,73
0,29272,258162,1,1,7,8252,-3067804,405,227557,176391,-106042203,9.213539,5,0,-116055799,7,3,23,204,306
0,15079,248051,1,1,7,7163,-241089257,8952,,,,,5,0,-167111863,1,3,11,348,714
0,33908,299384,1,1,7,262,-7650820,4818,24727,35041,-7811280,9.473666,6,0,-118158417,5,4,20,293,704
0,5676,222737,1,1,7,1142,-41003513,9186,134142,656114,-147522630,9.559208,5,0,-60019415,1,1,25,150,1791
0,8947,267868,1,1,52,3263,-87635073,526,198145,437688,-87744964,9.615968,5,1,-87520930,7,3,23,204,1991
0,19672,171645,1,1,7,7163,-149179094,9445,,,,,6,0,-180627061,7,4,17,191,34
0,920,61490,1,2,12,3997,-30894539,3105,25059,181866,-88873201,9.431077,2,0,-54785238,1,1,27,327,172
0,17093,20856,1,1,75,2440,-29843158,71,,,,,6,0,-113809331,5,5,7,155,2541
0,37919,342519,1,1,8,2777,-79085444,542,53220,395144,-79452839,9.31107,6,0,-95254037,6,1,6,232,1190
0,14850,250009,1,1,34,543,-27675541,7498,59596,262981,-45915960,9.544218,6,0,-7138076,1,3,23,204,1601
0,28485,63393,1,1,7,3160,-17729974,2803,,,,,1,0,-232598734,7,4,6,233,2811
0,13926,211740,1,1,7,262,-80470336,7379,221804,114783,-83593322,9.673994,5,0,133689,5,1,7,57,370
0,36134,373788,1,1,7,8567,-58257461,3568,,,,,6,0,-82721252,1,4,7,128,2511
0,26248,36725,1,1,7,3292,-11439876,1780,12434,17642,-48309000,9.547377,6,1,-189827266,7,4,1,41,1359
0,5210,294706,1,1,7,7163,-16177544,8952,,,,,5,0,-233993493,7,1,5,55,99
0,10416,89067,1,1,7,7553,-71842991,5811,2193,2010,-78834241,9.488938,6,0,-162518115,7,1,10,261,1956
0,4853,230459,1,1,7,3292,-241090162,1107,,,,,6,0,-28035013,6,4,29,245,1915
0,31247,337111,1,1,7,7561,-83513720,457,159212,31161,-85134482,9.054599,6,0,-202395247,7,1,7,213,2065
0,41888,252132,1,1,7,531,-9604978,5308,,,,,5,0,-175567439,7,4,6,88,2197
0,15178,149183,1,1,7,909,-52642028,1716,810326,338766,-90239402,9.580392,5,0,-84858059,5,5,29,264,1937
0,18647,289053,1,1,7,4250,-138524290,9735,2435,13556,-145271877,9.155281,5,0,-52191194,7,5,29,262,81
0,5178,357080,1,1,7,1142,-6606675,9297,620,2313,-23698846,9.524281,6,0,-4613247,6,1,28,9,2810
0,27722,119073,1,1,7,8567,-172847240,3568,,,,,5,0,-152605453,7,5,28,322,1275
0,26782,225257,1,1,42,11114,-42805479,802,,,,,5,1,-48592227,7,1,28,9,324
0,24477,182370,1,1,27,7349,-65166164,7836,11755,93242,-87292593,9.324277,2,1,-91519903,5,1,10,261,1408
0,25198,338746,1,1,22,4959,-70015935,8214,,,,,5,1,-65425282,5,4,6,88,2197
0,30627,255094,1,1,12,3263,-107007097,5765,,,,,6,1,-214382309,1,1,20,53,341
0,28594,301377,1,1,7,3292,-195917406,1107,,,,,5,1,-31048470,1,4,7,32,866
0,8881,51346,1,1,35,9985,-53087432,6367,,,,,5,1,-87704119,7,1,20,29,1845
0,3948,75698,1,1,52,2484,-184579577,4178,,,,,6,0,-110906434,7,3,11,348,2136
0,24799,63882,1,1,7,6081,-4501373,6719,64445,9281,-59388722,9.550612,5,0,-91598329,7,3,11,348,69
0,17116,189290,1,1,7,1817,-4088419,9711,1019,3364,-15675163,9.676891,2,0,-75464482,1,5,7,250,808
0,24784,111607,1,1,7,1771,-86415359,8650,1750,18331,-88335362,9.697103,5,0,-86285193,5,5,29,264,1937
0,13942,81870,1,1,7,3292,-11076253,1107,,,,,1,0,-10387013,1,4,17,191,1883
0,7795,263558,1,1,7,3292,-59236897,1716,810326,338766,-90239402,9.580392,5,0,-196430858,7,4,7,32,866
0,2195,62080,1,1,69,3491,-44546279,2181,3262,70853,-90246001,9.161058,6,0,-267444942,7,3,23,204,1588
0,34256,107331,1,1,55,2777,-30357418,1634,178574,371414,-124530570,9.427139,5,1,-130664577,7,4,17,191,277
0,18714,289214,1,1,7,3448,-233563640,8039,,,,,1,0,-97673872,7,5,30,203,2425
0,5879,79996,1,1,63,11015,-15225699,9394,164405,59830,-19482237,9.771258,6,1,-32549393,1,3,11,348,612
0,16890,96660,1,1,7,7163,-21001761,8952,,,,,6,0,-120389585,7,4,30,283,1207
0,21674,370986,1,1,77,9764,-7971008,8377,271400,100116,-59392202,9.591246,5,0,-250085138,5,5,15,353,79
0,10292,248740,1,2,7,1194,-105707472,1107,,,,,5,0,-202280542,7,3,11,348,838
0,21624,268955,1,1,70,10729,-85231187,7989,,,,,4,0,-61595561,6,1,6,113,288
0,40347,204151,1,1,31,4356,-57043002,5632,456820,403680,-75632641,9.749467,6,0,-91939853,1,5,8,222,994
0,12238,263675,1,1,71,4742,-7021985,5199,2686,35518,-22511171,9.110348,6,0,-18420802,1,5,3,323,355
0,17508,266437,1,1,7,3006,130954,2021,135667,74949,-119259108,9.716547,1,0,-68357194,7,4,25,230,1108
0,37979,256310,1,1,27,2130,-44960822,7164,96514,64069,-45130440,9.417848,5,1,-193981004,7,1,28,9,2810
0,33181,192926,1,1,7,1771,-303851,9859,17448,3621,-27957322,9.528111,5,0,-280550478,7,1,20,53,341
0,26447,173207,1,1,7,3292,-12547071,1107,,,,,6,0,-212393516,7,4,6,233,274
0,32528,196219,1,1,30,2498,-81870365,1865,,,,,5,1,-87982547,5,5,20,212,1177
0,17928,356098,1,1,35,8406,-46163807,9203,,,,,6,1,-59468065,1,4,14,331,2103
0,31766,11906,1,1,7,8567,-12717286,3568,,,,,6,1,-199326595,5,5,12,96,1684
1,34997,19643,1,2,34,1020,-11604754,4349,27837,279449,-16271249,9.615594,6,0,-223795188,7,5,21,243,10
0,30752,159438,1,1,9,1274,-22397225,5708,147229,787130,-132323085,9.694876,1,0,-239980004,7,5,30,287,910
0,37552,272813,1,1,7,531,-9604980,9617,,,,,5,0,-33619086,5,5,7,8,2070
0,30995,212703,1,1,64,3397,-208509986,6565,,,,,5,1,-55440560,6,5,6,81,1374
0,36304,298716,1,1,77,2628,-98512510,7434,,,,,6,0,-38605573,1,5,7,8,1551
0,26990,186977,1,1,41,2484,-25866274,4178,,,,,6,0,-74007888,1,4,7,32,1045
0,11496,264144,1,2,2,8430,-29842168,291,35295,310025,-29850992,9.570833,6,1,-66359563,7,5,20,16,1577
0,7287,287621,1,2,47,10332,-32795906,1284,6361,19103,-33301284,9.668509,5,0,-64321231,1,4,25,230,1687
0,13585,174358,1,2,81,6062,-111497650,8148,94311,148435,-111670201,9.346251,6,0,-40010303,5,5,15,92,2741
0,33082,217024,1,1,55,2484,-179824168,4178,,,,,2,0,-52906692,5,2,5,342,2330
0,12360,97463,1,1,3,2698,-71825541,4513,,,,,5,1,-63942612,1,5,29,185,1315
0,7953,297451,1,1,67,8777,-101190366,7351,,,,,6,0,-188827079,7,4,1,41,1619
0,29693,230112,1,1,27,5256,-24228926,548,80315,17989,-44259245,9.46493,6,1,-29910151,1,1,31,18,864
0,35618,77989,1,1,79,6915,-150647986,1228,,,,,5,1,-115739225,5,1,7,213,1238
0,21947,58826,1,2,34,2777,-16516481,6302,568743,792283,-20165732,9.53385,6,0,-90814231,5,4,14,331,634
0,27210,38083,1,1,7,5012,-52835906,7379,221804,114783,-83593322,9.673994,5,0,-105238556,1,3,11,348,1523
0,13582,195710,3,2,7,2565,-173713008,5332,,,,,1,0,-27909369,7,4,21,116,1752
0,1840,175513,1,1,7,262,-21777495,7082,,,,,1,0,-17696382,1,4,6,88,406
0,13582,80989,1,1,,,,,,,,,1,0,-27909369,7,4,21,116,1752
0,15712,177991,1,1,81,433,-45473215,3176,7309,136757,-124091000,9.220126,5,1,-64393044,1,4,14,331,1643
0,26437,338845,1,1,34,2777,-108883779,5523,,,,,5,0,-92369039,7,5,22,285,642
0,19733,185372,1,1,7,10135,-24834880,3335,3019,24502,-25963419,9.20752,1,1,-80820919,7,4,14,331,1455
0,4237,133541,1,1,36,1833,-87029052,7653,,,,,5,0,-171264722,7,3,20,174,2262
0,39865,208309,1,1,7,5221,-2514420,2310,37754,17312,-163288797,9.823052,5,0,-100453492,5,1,26,227,523
0,7404,135483,1,1,75,8908,-55687253,1882,46225,202209,-89390040,9.541875,5,1,-89611746,1,3,20,174,1920
0,1884,287824,1,2,7,262,-6159061,2021,135667,74949,-119259108,9.716547,5,0,-23421239,1,1,6,123,2492
0,39407,234931,1,1,7,5449,-22232199,9018,59620,234337,-71740441,9.348866,5,0,-49097953,1,4,7,128,240
0,22029,121564,1,1,7,262,-66054341,5618,173008,182665,-158051244,9.396298,5,0,-236091631,5,4,21,116,1233
0,27867,108873,1,1,81,4416,-7827669,9051,,,,,5,0,-214195707,5,3,20,119,187
0,23419,317929,1,1,26,3918,-21889212,2005,29949,45998,-22254884,9.360777,6,0,-156756958,7,4,6,88,1211
0,41183,77421,1,1,12,2777,-40025000,5523,,,,,2,0,-239158823,7,3,11,348,2316
0,23987,238483,1,1,52,3263,-25517859,1315,330523,404590,-78677521,9.470827,5,1,-123946034,5,5,8,302,949
0,27190,43188,1,1,34,543,-138705280,2996,,,,,4,0,-49129747,1,4,8,182,459
0,33896,306439,1,1,68,5504,-45389795,8510,37605,133266,-145663197,9.60314,6,0,-179465323,7,4,6,233,1968
0,25177,326598,1,6,81,6062,-27355368,2253,54480,40285,-65431499,9.304747,5,1,-177600651,7,1,26,34,790
0,23614,272901,5,4,7,6025,-13842453,2925,,,,,5,0,-38492132,1,5,7,37,2630
0,9500,119084,1,1,7,262,-23612892,563,846210,232937,-76340758,9.573487,4,1,-19483830,6,1,28,9,2324
0,35056,185239,3,2,27,4617,-72518390,3409,38221,81098,-75480360,9.539181,6,0,-354558015,7,3,23,204,2266
0,6680,289497,1,1,27,3263,-28277404,5765,,,,,6,0,-275413985,7,4,20,120,741
0,29639,339977,1,1,7,7269,-9454191,25,1273,2701,-30114392,9.411397,5,0,-182740660,7,5,14,192,600
0,3967,291010,1,1,7,4442,-24797876,359,94,25,-25945575,-1,5,1,-62555175,5,4,25,312,547
0,15836,168611,1,1,19,2777,-53691738,5523,,,,,4,0,-9889347,6,5,31,224,112
0,28595,191348,1,1,7,3160,-67667355,429,64973,11842,-120487912,9.475223,5,0,-130804570,7,3,23,204,735
0,29930,215522,1,1,67,6356,-141359038,9994,34713,190938,-141480162,9.492819,6,0,-67655002,7,1,20,53,341
0,40219,231358,1,1,34,4356,-18266713,404,12903,43261,-21107819,9.271896,5,0,-21632361,1,4,6,88,406
0,33933,152656,1,1,75,3428,-43068442,3639,4672,79601,-43141811,9.436413,2,0,-42293224,1,3,23,204,735
0,33921,118001,1,1,20,11114,-13499818,802,,,,,5,0,-28996829,1,1,16,240,1078
0,27341,230380,1,1,7,3160,-60004968,5733,398541,856414,-147072640,9.426208,6,0,-197162217,7,1,7,213,1238
0,7834,252402,1,1,81,2603,-34240598,5795,67539,6670,-63531843,9.51345,2,0,-78392960,7,5,22,285,1949
0,37668,157808,1,1,32,10874,-7115328,2710,369208,548905,-74254082,9.544791,2,1,-811026,7,3,20,174,2173
0,35691,191329,1,3,76,2777,-56983606,5523,,,,,4,1,-78460400,5,1,16,240,95
0,33619,16106,1,1,7,5706,-57912253,6417,,,,,5,0,-160479657,7,4,8,182,709
0,5218,331420,1,1,7,3292,-51545574,2738,633682,104661,-191253025,9.206167,2,0,-8584331,1,5,28,228,1033
0,29469,248051,1,1,7,7163,-241089257,8952,,,,,6,0,-146535722,5,1,7,205,350
0,13750,375877,1,1,70,5946,-107863220,6594,36652,114050,-116836898,9.378494,6,0,-25840919,6,1,20,362,1710
0,5747,373174,1,1,81,2603,129868,5795,67539,6670,-63531843,9.51345,6,0,-115338703,5,1,9,196,2372
0,12077,49161,1,1,75,942,-12028692,2735,,,,,1,0,-178018225,7,5,10,124,413
0,8349,144297,1,1,43,11187,-24149035,5131,11006,72471,-24825638,9.402892,5,1,-58274025,1,4,20,120,741
0,7097,227825,1,1,35,1178,-43238116,8351,3346267,1665629,-46504525,9.797118,6,1,-116911088,7,5,19,67,478
0,31637,139192,1,1,27,543,-34262651,2996,,,,,6,0,-185598742,7,3,11,348,2316
0,29950,39828,1,1,7,2565,-14965999,5332,,,,,5,0,-141394475,7,3,20,174,2262
0,42176,23190,1,1,52,3263,-54970846,5765,,,,,6,1,-7045381,1,5,16,340,1201
0,18018,276419,1,3,73,8406,-20417780,8782,109239,195573,-92390641,9.627653,6,1,-205110812,5,3,23,204,735
0,15739,54403,1,1,,,,,,,,,1,0,-79622230,7,4,21,116,2118
0,27722,18239,1,1,7,5012,-52835906,7379,221804,114783,-83593322,9.673994,5,0,-152605453,7,5,28,322,1275
0,10643,126712,1,1,78,3263,-53429227,5765,,,,,2,0,-227576305,5,3,23,204,2432
0,30118,146342,1,1,7,7163,-188039587,8952,,,,,5,0,-166944441,5,3,20,174,2262
0,33240,217024,4,2,55,2484,-179824168,4178,,,,,4,1,-80455883,1,5,26,315,924
0,12308,272464,1,2,43,9338,-70956183,9031,8972,71441,-90573362,9.031195,4,1,-24740190,6,5,7,8,2434
0,18057,119825,1,1,24,2540,-34349949,7833,26501,598933,-86689083,9.423369,5,1,-149776726,5,3,11,348,612
0,33266,331425,1,1,,,,,,,,,4,0,-90211179,5,3,20,174,1920
0,32240,211972,1,1,7,6336,-203077721,1709,36143,179114,-164152796,9.620338,5,0,-6154558,6,4,7,32,845
0,5747,279828,3,2,81,7340,-8818634,7208,79825,6408,-46509840,9.356495,6,0,-115338703,5,1,9,196,2372
0,22895,60290,1,1,7,7497,-35803977,6472,117991,29566,-39349321,9.29883,6,0,-172331980,5,3,11,348,1782
0,10604,267157,1,1,7,10732,-146743257,8411,,,,,5,0,-51871995,1,1,6,189,235
0,12178,137326,1,1,9,3263,-27658059,1316,163191,211176,-43564568,9.363241,2,1,-129169030,7,4,30,283,545
0,13926,20205,1,1,7,10334,-19401382,3456,5325,19358,-54999240,9.089525,5,0,133689,5,1,7,57,370
0,30029,69366,1,1,7,36,-60514697,4114,1352,8786,-139904073,9.291452,2,0,-111170546,7,1,6,123,146
0,30118,115693,1,1,7,3292,-40376491,7379,221804,114783,-83593322,9.673994,5,0,-166944441,5,3,20,174,2262
0,11783,237991,1,1,7,5917,-24203322,4241,3748112,4868959,-25933864,9.690087,5,0,-180536091,7,3,11,348,612
0,13095,184683,1,1,77,10270,-2376207,4229,60367,20106,-80561764,9.855442,2,0,-243425279,7,4,19,148,247
0,3970,296763,1,1,9,2484,-75202485,4178,,,,,1,1,1419803,6,3,11,348,2136
0,18408,157498,1,1,7,262,-41243102,1912,2511707,175996,-81159962,9.639505,6,0,-65677967,1,3,20,174,2278
0,27932,336993,1,1,7,8584,-1673996,9109,223,698,-5468580,9.811199,6,0,-248354563,7,1,26,360,2277
0,4100,179768,3,5,7,2565,-21713152,294,277844,30499,-22229993,9.640519,5,0,-187083270,5,4,29,245,1979
0,8646,375826,1,1,19,4329,-56351777,2189,,,,,1,1,-5113251,6,4,8,182,1507
0,18323,133609,1,1,7,2565,-23431000,5332,,,,,2,0,-141267358,7,3,23,204,735
0,30517,355638,1,1,35,8645,-60837494,6241,202580,75466,-148110161,9.602207,5,0,-65064344,1,3,11,348,1388
0,2422,12221,4,3,69,8398,-33482149,4119,,,,,6,0,-63806947,1,5,14,33,386
0,20897,278229,1,1,46,5818,-136194730,6764,23580,135698,-154821586,9.307312,4,0,-33722986,1,1,26,360,1722
0,27492,338099,1,1,56,4219,-206093889,9257,,,,,6,1,-64409860,1,4,17,191,1491
0,29979,171998,1,1,7,3350,-18777408,6658,740434,87425,-19291885,9.404424,1,0,-92587118,7,4,7,128,2511
0,28753,360925,1,1,7,3292,-171296698,1107,,,,,6,1,-254202872,7,3,11,348,2136
0,15178,5553,1,1,7,9966,-33996861,7333,1892,5180,-35264792,9.325934,5,0,-84858059,5,5,29,264,1937
0,34278,174733,1,1,7,10641,-86683506,10184,,,,,6,0,-236247858,7,4,1,41,1359
0,9171,118921,1,1,52,2777,-33834307,6413,64585,208866,-34335992,9.536043,5,1,-10859061,1,4,6,88,933
0,10501,346588,1,2,77,9764,-15999223,8377,271400,100116,-59392202,9.591246,5,0,-178933748,7,4,29,245,1915
0,31247,106548,2,2,7,7561,-83512845,457,159212,31161,-85134482,9.054599,6,0,-202395247,7,1,7,213,2065
0,4103,141373,1,1,68,4258,-70700712,5103,108903,158929,-108196563,9.459415,2,1,-101880700,5,4,6,233,2811
0,17508,251279,4,2,7,3292,-12547067,1107,,,,,1,0,-68357194,7,4,25,230,1108
0,1884,167251,1,1,7,262,-22909618,5369,,,,,5,0,-23421239,1,1,6,123,2492
0,20349,368327,1,1,77,7460,-38667816,5792,,,,,5,0,-83639297,5,3,23,204,2437
0,32534,126868,1,1,12,10874,-8426049,8451,,,,,5,1,-99554191,5,4,6,88,406
0,30995,364986,1,1,64,8645,-53075415,6241,202580,75466,-148110161,9.602207,5,1,-55440560,6,5,6,81,1374
0,6276,20715,1,2,12,963,-20083291,6030,1412,7060,-22342640,9.706512,5,1,-186200078,5,3,11,348,69
0,37139,137045,1,1,34,2777,-139054029,5523,,,,,6,1,-187673965,1,5,3,11,74
