tar,user_id,sku_id,view_dauer,view_times,cate,brand,market_time,shop_id,fans_num,vip_num,shop_reg_tm,shop_score,age,sex,user_reg_tm,user_lv_cd,city_level,province,city,county
0,11989,62199,1,1,7,7163,-4707596,7247,402,608,-7307640,9.688014,5,0,-48330768,6,4,19,148,674
0,524,15188,1,1,7,6081,-14129988,3989,53877,6227,-25860447,9.661725,5,0,-27745002,1,3,20,174,618
0,1753,86526,1,1,7,5849,-45232804,5791,74826,163282,-57311760,9.520779,6,0,-203488051,7,3,11,348,1523
0,27238,313727,1,1,7,198,-14871855,2672,10215,35690,-35041732,9.443976,4,0,-85366561,1,5,8,296,2698
0,34504,232862,1,1,7,3006,-47633857,5618,173008,182665,-158051244,9.396298,2,0,-374642245,7,4,25,230,753
0,25178,358989,1,1,27,7954,-11283398,5464,16020,77635,-114352201,9.611168,6,0,-208949762,7,4,20,293,872
0,5184,201159,1,1,67,9438,-101526218,3066,35198,84165,-102344881,9.333811,6,0,-22839059,6,5,30,90,2248
0,11783,196972,1,1,7,8567,-92044580,3568,,,,,5,0,-180536091,7,3,11,348,612
0,11783,345148,1,1,7,7163,-37092988,2904,4463,153009,-146755492,9.185059,5,0,-180536091,7,3,11,348,612
0,30965,271247,1,1,27,9244,-8347144,2073,,,,,5,0,-77450854,5,4,7,128,292
0,27960,245360,1,1,62,9030,-38215426,773,3638,15961,-52837320,9.523201,5,1,-140757958,5,4,6,88,1739
0,12883,10006,1,4,27,2484,-23522773,4024,36502,496586,-24327622,9.408314,5,1,-48867840,6,4,25,210,1302
1,28163,117835,1,2,43,7365,-15839956,1129,138,4103,-17998394,8.91576,1,0,-86625024,5,5,29,158,1349
0,590,356089,1,1,27,2777,-53080650,5523,,,,,5,1,-29565210,1,4,17,191,40
0,20309,86833,1,1,7,262,-6598828,4818,24727,35041,-7811280,9.473666,6,0,-148224649,7,3,11,348,714
0,38280,100913,1,1,7,1817,-654101,8576,77051,33023,-57919200,9.834507,5,0,-14463752,5,1,6,113,1890
0,31145,355183,1,1,81,5407,-4088980,8436,761,33211,-41090181,8.959343,1,1,-98538168,5,5,12,226,1660
0,26193,377834,1,1,7,2750,-9795410,4537,6720,5389,-12727378,9.537802,5,1,-112434046,7,4,8,182,2688
0,23215,194804,1,1,75,9814,-14695544,2613,236,1353,-15633337,9.507049,5,1,-71857298,1,5,31,224,954
0,10696,218375,4,2,7,3448,-144479443,8039,,,,,6,0,-233069234,7,3,11,348,714
0,7748,38068,1,1,20,3755,-56704324,8192,1785,13541,-56798760,9.623322,6,1,-78895168,5,4,1,41,1932
0,11783,250936,1,1,7,3292,-42720504,1709,36143,179114,-164152796,9.620338,5,0,-180536091,7,3,11,348,612
0,26284,154698,1,1,20,4066,-97928009,3889,3761,16348,-102946081,9.290667,1,0,-111326897,7,3,20,119,2709
0,29950,375884,1,1,7,36,-30632617,10227,5049,20753,-121523396,9.367127,5,0,-141394475,7,3,20,174,2262
0,24593,169714,1,1,56,9116,-29512613,9257,,,,,5,1,-114318361,7,3,11,348,2316
0,15491,292779,1,1,7,10135,-25527220,3335,3019,24502,-25963419,9.20752,5,0,-68952694,1,4,7,128,1589
0,23769,311335,1,1,3,4361,-86605819,8120,119617,119010,-87113082,9.746976,5,1,-239270859,7,1,26,4,1802
0,41888,350422,1,1,7,11004,-54105793,9494,7439,53489,-70806359,9.317742,5,0,-175567439,7,4,6,88,2197
0,39035,105583,1,1,75,5504,-37344582,8510,37605,133266,-145663197,9.60314,6,1,-113211641,5,1,7,141,2716
0,6314,219469,1,1,24,7260,-24747450,5559,18352,232395,-66478794,9.518391,5,0,-176954149,5,5,22,285,2465
0,27928,375630,1,1,27,2632,-27323056,3713,28804,257137,-75731642,9.592136,1,0,-24085634,1,3,23,204,735
0,25918,13795,1,1,7,1771,-166969129,6703,,,,,5,0,-164898912,5,4,29,245,1132
0,5818,50171,1,1,7,7163,-3213970,8952,,,,,2,0,-199610171,7,3,11,348,1523
0,6853,155383,1,1,7,3292,-82024841,3689,18904,13310,-82888560,9.694864,6,0,-177390329,7,3,11,348,2136
0,36866,166209,1,1,27,2777,-9204850,4241,3748112,4868959,-25933864,9.690087,6,0,-152166960,5,4,6,88,2197
0,42258,77421,1,1,12,2777,-40025000,5523,,,,,5,1,-143450919,5,4,20,120,741
0,8802,72657,1,1,7,6279,-97073450,7405,757,29019,-147075542,9.683185,6,0,-127037951,5,1,2,78,1548
0,16139,266849,1,1,67,2051,-71908128,9845,247500,641972,-80568125,9.361403,5,1,-114493987,7,1,26,108,2372
0,10501,170858,1,1,77,9764,-7972048,8377,271400,100116,-59392202,9.591246,5,0,-178933748,7,4,29,245,1915
0,2719,226475,1,1,62,5491,-29136402,7817,,,,,5,0,-91158937,1,4,7,32,866
0,22448,324897,1,1,7,915,-18633357,9445,,,,,5,0,-157681358,1,4,14,331,1455
0,16890,282296,3,3,7,7163,-104247931,8952,,,,,6,0,-120389585,7,4,30,283,1207
0,1205,104661,1,1,7,9265,-59752751,339,23742,83051,-61132802,9.704283,5,0,-64474555,1,3,20,119,670
0,7421,77170,1,1,7,8567,-20005279,6172,6756,23909,-90921842,9.585054,5,0,-95647737,7,3,20,174,2173
0,13912,268703,1,1,8,2484,-13960454,3230,206566,873780,-33124032,9.427261,5,0,-170905445,5,4,14,331,1643
0,11783,105647,1,1,7,262,-14822769,6790,1454,5437,-28022530,9.010599,5,0,-180536091,7,3,11,348,612
0,7736,99201,1,1,69,1338,-21461557,1584,10742,4287,-21781679,9.660063,6,0,-173932721,7,3,11,348,2136
0,35159,272836,1,1,,,,,,,,,1,1,-217479,6,5,16,76,1527
0,11283,144679,1,1,17,4556,-52544718,7859,255,731,-64144082,9.203683,6,0,-173283933,7,1,7,213,985
0,7736,169749,1,1,69,6360,-2285020,10034,388,5669,-2357639,-1,6,0,-173932721,7,3,11,348,2136
0,17022,50034,1,1,,,,,,,,,5,0,-178173024,7,1,6,232,521
0,41259,362935,1,1,31,4356,-20092050,5330,,,,,6,1,-142349632,5,3,11,348,714
0,15178,259255,1,1,7,5933,-39148108,8045,,,,,5,0,-84858059,5,5,29,264,1937
0,29995,355826,1,1,9,4356,-12783875,5632,456820,403680,-75632641,9.749467,2,0,226455,6,4,29,245,1639
0,18380,55990,1,1,79,10778,-107757950,5173,186914,85968,-132417332,9.728899,6,0,-48512868,6,5,29,35,795
0,3954,54515,1,1,20,11114,-9525082,1268,65168,27692,-11440080,9.548899,5,1,-195832743,5,4,14,331,2103
0,36145,104265,1,2,12,2777,-27921441,1634,178574,371414,-124530570,9.427139,4,1,-27665552,1,4,19,148,2371
0,26482,44013,1,1,7,3160,-53862077,2803,,,,,6,0,-212482373,7,4,25,312,2076
0,36650,216655,3,3,7,7628,-40541964,5773,,,,,6,0,-224738896,7,4,7,128,1589
0,10643,280836,1,1,55,7132,-8856819,10038,28027,12845,-11870640,9.801325,2,0,-227576305,5,3,23,204,2432
0,34630,373788,1,1,7,8567,-58257461,3568,,,,,6,0,-221822021,5,3,11,348,714
0,6030,261598,1,1,20,10289,-27348803,5930,25407,32262,-70013398,9.204619,6,1,-194143463,5,3,11,348,2316
0,12911,81731,1,1,81,3989,-6915841,4731,9744,208930,-18258921,9.522598,5,1,-20479146,1,4,17,191,1076
0,1837,360925,1,1,7,3292,-171296698,1107,,,,,1,1,-38627740,5,4,19,148,219
0,29920,27955,1,1,62,3397,-166538721,6565,,,,,5,0,-67493015,5,4,1,41,2415
0,36561,96211,1,1,7,5974,-18946677,2743,236475,53436,-24395036,9.591674,5,1,-98587828,5,3,11,348,2136
0,30699,137784,1,1,34,2484,-8500790,9649,91323,443616,-85999287,9.65129,5,0,-167020770,7,3,23,204,2437
0,41556,225307,1,1,27,972,-41678037,8746,2965,29273,-64758841,9.430819,6,1,-16855277,6,5,14,259,1546
0,9983,110244,1,1,34,2777,-49106130,5523,,,,,6,0,-145675181,7,4,21,116,2765
0,8171,5436,1,1,7,5846,-17303022,10227,5049,20753,-121523396,9.367127,6,0,-31285099,5,1,26,227,97
0,4530,320471,1,1,7,5849,-57048546,5791,74826,163282,-57311760,9.520779,5,0,-153497944,5,3,11,348,2136
0,9264,68720,1,1,34,5256,-29663843,3760,,,,,5,0,-80882497,5,3,20,119,187
0,40878,10595,1,1,27,6641,-5989989,7503,,,,,1,1,-122390435,7,4,1,41,135
0,40901,145057,1,1,39,10318,-71480713,9973,,,,,6,0,-146019283,7,4,19,148,674
0,13044,97734,1,1,7,3448,-1985644,831,1237,4391,-42535561,9.538174,2,0,-218712946,7,1,7,213,1238
0,3565,134440,1,1,81,4342,-22887146,3494,1371624,47026,-81581904,9.6591,1,0,-191165476,7,5,7,250,808
0,16702,317378,1,1,27,830,-104741656,6140,145196,208967,-120908035,9.553001,1,0,-138163466,1,3,20,174,2278
0,6495,300030,1,1,81,6538,-94869133,189,27511,76740,-107858642,9.367314,5,0,-110103498,5,4,7,32,1045
0,12432,355496,1,1,7,917,-27671320,3879,24168,9582,-29082777,9.285507,5,0,-201500849,7,3,11,348,612
0,22222,35758,1,1,7,5849,-25363648,4597,130027,61109,-26040732,9.444871,6,1,-173439081,7,3,11,348,2316
0,33969,310563,1,1,7,3292,-21190823,6938,10654,5907,-21810660,9.695773,5,1,75909,1,4,3,82,1486
0,35298,95671,1,1,12,1400,-44874769,5885,,,,,4,0,-10686154,6,5,22,121,973
0,41023,59119,1,1,7,1142,-15314653,3217,,,,,6,0,-19539866,5,5,2,263,2419
0,41658,323061,1,1,7,9329,-4445182,8492,,,,,5,0,-43023959,1,1,9,196,2372
0,1787,230459,1,1,7,3292,-241090162,1107,,,,,5,0,-177554406,5,3,20,119,1731
0,16886,227673,1,1,31,6675,-66985123,8043,2189,3559,-67416003,9.983048,6,0,-301634252,7,3,11,348,1782
0,17945,248238,1,1,76,2777,-7795728,2282,87215,57915,-7808400,9.51961,6,1,-104386791,1,5,22,285,1403
0,15529,353194,1,1,16,9692,-35376833,4996,113149,54075,-42465960,9.37651,5,1,-81154431,5,5,26,315,790
0,41802,83094,1,1,75,5504,-13946046,8510,37605,133266,-145663197,9.60314,1,0,-61475567,7,3,11,348,1497
0,17567,175334,1,1,7,7553,-44789840,1715,,,,,6,0,-179041280,7,5,8,247,2433
0,35934,120761,1,1,70,4491,-3767574,3439,1331,63192,-4952880,9.559849,6,1,-55329955,5,4,7,32,1045
0,16886,60252,1,1,31,1274,-130408052,5708,147229,787130,-132323085,9.694876,6,0,-301634252,7,3,11,348,1782
0,9397,123389,1,1,7,4820,-56780291,9484,121053,42227,-57424529,9.517543,2,0,-80136276,7,3,11,348,2136
0,28999,162550,1,1,7,10732,-154788626,8411,,,,,4,0,-60114054,1,3,11,348,714
0,42574,108096,1,1,27,10473,-20757505,7360,142917,9383,-34248720,9.673518,2,0,-101224144,1,3,20,119,2709
0,34757,184826,1,1,27,1711,-14797185,6378,13820,64548,-88240202,9.229118,5,0,-109391835,5,5,29,294,1872
0,40497,315225,1,1,7,5012,-5574331,1985,18170,7897,-29070630,9.420271,4,0,-34853265,6,4,17,191,1876
0,23929,262541,1,3,62,3191,-73898920,4054,3187,15485,-77021708,9.17328,6,0,-63910166,5,1,26,4,1846
0,22220,296966,1,1,34,2484,-23710790,4024,36502,496586,-24327622,9.408314,5,1,-39236839,5,4,25,230,1108
0,9538,6689,1,1,7,1771,-49008461,8082,17380,3969,-56788080,9.637312,5,0,-149912908,7,3,11,348,2316
0,6030,377949,1,1,70,6360,-2293748,10034,388,5669,-2357639,-1,6,1,-194143463,5,3,11,348,2316
0,17594,265146,1,1,7,7163,-1221079,8952,,,,,6,0,-98934848,7,3,11,348,714
0,17945,365752,1,1,20,11114,-4081303,802,,,,,6,1,-104386791,1,5,22,285,1403
0,18580,544,1,1,7,262,-5217740,4253,34560,53051,-71841362,9.483259,5,0,-250610075,7,4,7,32,1045
0,22222,161011,1,1,7,5849,-25363650,4597,130027,61109,-26040732,9.444871,6,1,-173439081,7,3,11,348,2316
0,15200,359573,2,2,16,9654,-12746077,9783,,,,,4,0,-37774648,1,5,10,202,2823
0,18409,287975,1,1,7,8388,-14798866,7629,1475,4111,-15063975,9.422621,6,0,-92240482,5,5,30,203,2425
0,25080,284986,1,1,7,3292,-131695144,1107,,,,,5,0,-141113978,7,4,30,283,1484
0,8416,360925,3,2,7,3292,-171296698,1107,,,,,6,0,-302422545,7,5,21,115,2576
0,27057,282905,1,1,7,3292,-1395138,9617,,,,,5,1,-47012294,7,4,20,293,872
0,18714,280957,1,1,7,9014,-26713624,6162,26232,16810,-60601562,9.69712,1,0,-97673872,7,5,30,203,2425
0,39639,348660,1,1,62,8406,-68191281,9203,,,,,5,1,-222389485,7,4,7,128,292
0,18764,85641,1,1,35,1178,-43238378,8351,3346267,1665629,-46504525,9.797118,5,1,-65228172,1,3,11,348,2136
0,13725,327212,1,1,12,2498,-43564758,1865,,,,,1,1,-172937232,5,5,7,250,2593
0,30273,31606,1,1,7,7484,-14029210,3626,6956,11405,-14042476,9.736443,1,0,-103540027,5,5,28,271,2821
0,29885,205309,2,2,70,1794,-4961185,7259,,,,,1,0,-149070428,7,3,23,204,2206
0,11931,233420,1,2,7,10732,-117535138,8411,,,,,1,0,-173767958,7,5,15,195,1604
0,28978,107331,1,1,55,2777,-30357418,1634,178574,371414,-124530570,9.427139,6,0,1526445,6,5,8,222,2029
0,5747,264899,1,1,81,10752,-26834159,9623,,,,,6,0,-115338703,5,1,9,196,2372
0,28810,289214,1,1,7,3448,-233563640,8039,,,,,5,0,-79490628,7,1,27,327,172
0,41540,303997,1,1,7,262,-19373183,5369,,,,,5,0,-201083873,7,4,30,283,2477
0,26703,329011,1,1,55,2344,-35709102,8298,17579,36066,-36940962,9.732332,2,0,-46779787,5,5,15,353,2012
0,12225,236266,1,1,63,11015,-19357545,9394,164405,59830,-19482237,9.771258,5,0,-170900150,7,4,8,182,1650
0,34996,18998,1,1,7,3292,-58091308,7379,221804,114783,-83593322,9.673994,1,0,-224146398,7,3,11,348,1782
0,27808,371014,1,1,26,1304,-47383907,1615,,,,,5,0,-105976337,7,4,30,283,2477
0,38355,17159,1,1,7,788,-4399206,1657,2708,21582,-11966229,9.077313,6,0,-299989993,5,3,11,348,69
0,169,305584,1,1,20,2498,-111742909,1865,,,,,6,1,-251004686,7,3,23,204,1991
0,31721,18384,1,1,55,7779,-55760563,8341,12103,14886,-74588882,9.642069,1,1,-61438290,7,4,22,310,1430
0,27992,163028,1,1,7,5449,-2278442,2205,490708,77240,-35468446,9.610417,1,1,-170608125,7,5,26,89,2344
0,23387,40187,1,1,7,7163,-14360058,8952,,,,,2,0,-167323816,7,4,25,230,1401
0,335,268835,1,1,7,10519,-4421594,5828,,,,,5,0,-186299745,7,5,7,251,2142
0,1656,86538,1,1,75,5468,-9187575,268,28878,62365,-27423073,9.172415,5,1,-12553201,5,3,11,348,2316
0,18057,208606,1,1,23,9902,-76414509,7833,26501,598933,-86689083,9.423369,5,1,-149776726,5,3,11,348,612
0,30114,127899,1,1,70,4419,-7286155,7124,26669,5556,-13858522,9.672013,6,0,-45459696,5,4,1,41,2727
0,10696,313438,1,1,7,5012,-1752924,2754,,,,,6,0,-233069234,7,3,11,348,714
0,13532,277346,1,1,34,3263,-116672700,5765,,,,,6,0,-171803722,5,4,7,32,866
0,7149,34656,1,1,7,262,-46677701,7082,,,,,1,1,-204964092,1,3,20,119,2709
0,15117,96615,1,1,7,10997,-143445809,7472,1105,3733,-151757912,9.499917,5,0,-223613736,7,4,3,82,2599
0,5747,51826,3,2,81,2535,-4883897,1360,16156,48468,-74511240,9.558544,6,0,-115338703,5,1,9,196,2372
0,26829,138168,1,2,7,3448,-233563615,8039,,,,,4,0,-65516683,1,4,30,283,1788
0,18583,22592,1,1,43,6928,-43997871,4286,570,10874,-63096963,9.038878,6,1,-4421969,1,5,20,270,1732
0,4530,174867,1,1,7,9265,-30024574,3121,4910,49941,-30892029,9.584327,5,0,-153497944,5,3,11,348,2136
0,11783,130426,1,1,7,9816,-27931673,7439,32483,29953,-53421480,9.460218,5,0,-180536091,7,3,11,348,612
0,12573,371722,1,1,69,8398,-33482111,4119,,,,,5,1,-142420103,5,5,24,208,2717
0,32175,283539,1,1,7,10732,-13153746,8411,,,,,5,1,-73832893,5,1,26,4,1802
0,4384,221413,1,1,7,3292,-117455936,1107,,,,,6,0,-147832877,7,2,9,183,2079
0,6953,307523,1,1,2,3768,-14387821,8901,21473,26741,-14542685,9.5587,4,1,-117029195,5,3,11,348,170
0,24593,337593,1,1,56,3883,-134287833,9973,,,,,5,1,-114318361,7,3,11,348,2316
0,16948,117209,1,1,56,4352,-22651658,8011,24160,36274,-132657818,9.485924,5,1,-51200090,1,3,20,119,2709
0,27624,119418,1,1,55,2387,-36490007,1813,560,1561,-38662561,9.570233,5,1,-224904385,5,3,20,119,203
0,21342,370720,1,1,81,4450,-172312870,1240,59399,69020,-180796197,9.537014,5,1,-69133269,1,3,20,119,2709
0,6581,188393,1,1,75,2198,-4802027,7324,,,,,5,0,-155445653,7,1,31,18,663
0,10838,344353,1,1,32,11114,-5473025,802,,,,,1,1,-9811914,5,3,23,204,735
0,15379,251298,1,1,2,3768,-20740724,9875,55,8434,-22167219,9.451946,1,1,-116228393,1,3,11,348,69
0,15880,199106,1,1,7,5012,-50128743,6289,65979,6354,-59316842,9.174128,6,0,-101805779,5,4,19,148,247
0,22012,366011,1,1,7,5846,-81685451,8078,104113,31967,-87027250,9.513697,2,0,-69133437,1,1,26,4,1846
0,27485,241356,1,1,7,1771,-188039245,6703,,,,,1,0,-115863742,7,1,31,18,37
0,1647,10263,1,1,35,3397,-24121477,6565,,,,,5,1,-32153782,1,4,7,32,479
0,17202,150431,2,2,7,5012,-40113809,6289,65979,6354,-59316842,9.174128,6,0,-112456308,7,1,6,232,521
0,27057,40719,1,1,7,3292,-42720504,1709,36143,179114,-164152796,9.620338,5,1,-47012294,7,4,20,293,872
0,31482,185249,1,1,12,2777,-11344148,5523,,,,,2,0,-174967571,7,4,20,293,872
0,13016,251394,1,1,63,7352,-16085469,5377,22241,11915,-25965981,9.783637,5,0,-308301004,7,3,23,204,306
0,29886,28397,1,1,75,7460,-55491418,5792,,,,,5,1,-190603813,1,4,25,312,2702
0,1096,149129,1,1,24,4616,-28689236,6524,2402,91653,-30153343,9.263109,6,1,-129462198,5,3,20,174,2343
0,30517,349127,1,1,64,2751,-31037493,9984,,,,,5,0,-65064344,1,3,11,348,1388
0,12587,198498,1,1,7,5012,-7258406,5678,1878,3961,-59994242,9.375401,2,0,-14098964,5,4,12,198,1895
0,16819,117316,1,1,9,3263,-14974157,8105,37105,36822,-27180304,9.657511,6,1,-71898745,1,1,31,358,2122
0,13496,80153,1,1,8,2484,-39514394,9649,91323,443616,-85999287,9.65129,5,0,-82538621,5,3,20,119,187
0,41196,2900,1,1,26,1304,-84788424,1615,,,,,6,0,-191638213,7,4,30,283,2047
0,15021,375179,1,1,7,262,-36482708,5369,,,,,2,0,-10759605,1,1,15,241,515
0,27867,32348,1,1,81,8777,-8669054,5330,,,,,5,0,-214195707,5,3,20,119,187
0,33578,65095,1,1,7,7163,-9788383,9445,,,,,6,0,-198289365,5,1,22,279,854
0,28387,70440,1,1,9,7636,-20675788,5961,18343,206334,-116942052,9.496963,2,1,-124607377,5,5,15,92,2741
0,9970,214208,1,1,7,3448,-28651714,8039,,,,,6,0,-203069101,7,4,17,191,6
0,38417,343993,1,2,7,1142,-6499855,3217,,,,,6,0,-240308254,7,3,23,204,1274
0,9441,130846,1,1,27,7132,-85734866,3334,,,,,5,0,-36746071,1,1,29,125,1701
0,1478,297727,1,1,7,1771,-183646978,6703,,,,,6,0,-213790670,5,1,10,261,1408
0,24010,18933,1,1,70,6256,-12121300,9163,,,,,6,0,-7041893,6,1,7,57,2059
0,6979,292576,1,1,7,8469,-10052322,978,39454,1910,-11882520,9.7174,5,0,-71803366,1,3,20,119,187
0,8574,136477,1,1,20,2498,-111742909,1865,,,,,5,0,-145727733,5,4,14,331,1643
0,3307,135362,1,1,7,262,-14102680,7082,,,,,6,0,-140056839,1,4,17,191,987
0,21692,286103,1,1,70,11117,-8391005,4387,321,1551,-8408520,9.619978,2,0,-227838482,7,3,11,348,714
0,24593,209304,1,1,56,9116,-25502676,9257,,,,,5,1,-114318361,7,3,11,348,2316
0,22919,185028,1,1,7,1478,-58178565,3129,5353,21742,-86013361,9.66064,6,0,-1081412,6,1,26,4,466
0,26482,95724,1,2,7,9596,-4956873,3260,56678,5267,-5061960,9.705583,6,0,-212482373,7,4,25,312,2076
0,27102,238729,1,1,12,543,-51436781,2996,,,,,5,0,-147233733,5,3,20,119,203
0,26437,235509,1,1,12,8382,-129982447,157,,,,,5,0,-92369039,7,5,22,285,642
0,25953,332400,1,1,26,1304,-41070605,4848,178374,274518,-88495082,9.496107,1,1,-5846765,6,3,23,204,735
0,5641,97269,1,1,70,417,-47693396,1793,28104,111735,-78156480,9.464441,6,0,-41597827,1,4,20,293,811
0,40946,117744,1,1,12,2806,-11695679,3804,,,,,6,0,-69077418,5,4,19,148,674
0,30029,264695,1,1,7,6279,-82894499,7379,221804,114783,-83593322,9.673994,2,0,-111170546,7,1,6,123,146
0,1837,364296,1,1,7,9148,-189412599,5217,61184,129123,-147528143,9.354657,1,1,-38627740,5,4,19,148,219
0,27556,38625,1,2,34,7349,-80484662,7836,11755,93242,-87292593,9.324277,1,0,-19269374,7,4,6,233,1926
0,18107,249040,1,1,7,10997,-1856861,3364,29810,1324,-13177525,9.799997,6,0,-79361811,7,4,7,32,1089
0,16428,341206,1,1,7,7519,-124022330,3796,4571,20196,-129443588,9.474736,4,0,-43198637,5,5,8,302,1951
0,4853,135317,1,1,7,3292,-56368830,1107,,,,,6,0,-28035013,6,4,29,245,1915
0,10834,346296,1,1,7,9271,-39174591,6472,117991,29566,-39349321,9.29883,2,0,-83860871,5,5,28,112,1657
0,30240,38599,3,2,7,4250,-27301386,1673,772,12742,-85120803,9.328385,1,0,-8599753,1,4,7,32,1335
0,18107,158983,1,1,81,6062,-20425055,2253,54480,40285,-65431499,9.304747,6,0,-79361811,7,4,7,32,1089
0,12908,322286,1,1,7,3160,-15140686,5733,398541,856414,-147072640,9.426208,5,0,-117171841,7,5,26,301,2710
0,15612,230459,1,1,7,3292,-241090162,1107,,,,,6,0,-52910781,7,5,29,262,1664
0,5522,358508,1,1,7,8890,-51001446,6386,1476,11567,-89649121,9.61743,5,1,-61043626,1,1,2,78,611
0,24974,197209,1,1,7,7163,-3213429,8952,,,,,6,0,-137039565,7,4,1,41,370
0,11783,374981,1,1,7,7964,-1067325,5899,70237,17269,-130066266,9.65743,5,0,-180536091,7,3,11,348,612
0,41762,44273,1,1,7,3292,-99393084,355,6247,12402,-99818523,9.482555,5,1,-66373209,5,3,11,348,69
0,21692,130293,1,1,81,6062,-28215110,2253,54480,40285,-65431499,9.304747,2,0,-227838482,7,3,11,348,714
0,6495,317039,1,1,81,11067,-76645040,7177,32006,107574,-145006288,9.335853,5,0,-110103498,5,4,7,32,1045
0,37018,108766,1,2,27,4967,-50051378,105,24054,66212,-51963120,9.298661,6,0,-62201634,7,5,28,228,1033
0,16848,130756,1,1,76,2484,-816460,4178,,,,,1,0,-33316474,5,5,21,190,2480
0,15612,285861,1,1,7,10732,-146743296,8411,,,,,6,0,-52910781,7,5,29,262,1664
0,10515,66778,1,1,38,1400,-12643818,5885,,,,,6,1,-9094,6,3,11,348,1782
0,35042,215892,1,2,67,9696,-86441108,8316,,,,,5,0,-91373771,7,3,20,119,670
