tar,user_id,sku_id,view_dauer,view_times,cate,brand,market_time,shop_id,fans_num,vip_num,shop_reg_tm,shop_score,age,sex,user_reg_tm,user_lv_cd,city_level,province,city,county
0,31740,82474,1,1,43,3892,-7176203,245,9034,21150,-58093800,9.517729,5,1,-13343666,6,2,5,366,1006
0,24985,279828,1,1,81,7340,-8818634,7208,79825,6408,-46509840,9.356495,1,0,-67531448,5,3,20,174,2343
0,25640,59840,1,1,79,2698,-71820106,4513,,,,,5,0,-118700938,5,1,6,22,865
0,4813,72820,1,1,25,6635,-40722276,2140,,,,,5,0,-178428946,7,3,20,119,187
0,40946,342481,1,1,12,8809,-90748383,8921,23455,47899,-100334642,9.519805,6,0,-69077418,5,4,19,148,674
0,29020,266730,1,1,7,8890,-150642739,9445,,,,,6,0,-121705046,5,4,29,245,1979
0,6494,38224,1,1,7,3292,-17045288,9186,134142,656114,-147522630,9.559208,5,0,-181354077,7,1,26,360,643
0,10797,369715,1,1,22,3263,-81494335,3628,254695,396187,-81523921,9.602619,4,1,-14725641,6,4,6,58,2226
0,7838,152562,1,1,7,1817,-80286768,6578,311415,15055,-85141562,9.170224,6,0,-8952124,1,4,6,88,1739
0,7239,201818,1,1,7,5701,-18182511,6658,740434,87425,-19291885,9.404424,6,0,-259392386,7,1,28,9,2810
0,25918,130093,1,1,7,262,-29060526,4503,1263,2222,-32621908,9.68774,5,0,-164898912,5,4,29,245,1132
0,605,344088,1,1,7,7163,-459862,8952,,,,,5,0,-162173865,7,5,15,343,1000
0,12050,321505,1,2,7,315,-14564789,5937,173537,13681,-82367762,9.588594,6,0,-8499508,5,5,29,294,2667
0,13310,322546,1,1,20,1472,-33459149,5143,,,,,5,0,-87134927,1,4,14,331,1643
0,23907,109677,1,1,35,9985,-140965764,6367,,,,,5,0,-63788862,1,1,26,360,1173
0,35193,8917,1,2,76,3263,-14541655,5765,,,,,6,0,-94440208,7,4,14,331,1696
0,16851,68588,1,1,7,3292,-233558495,1107,,,,,2,0,-19274801,5,1,6,22,1087
0,38287,134156,1,1,7,262,-113229203,7082,,,,,5,0,-123837741,7,3,23,204,2141
0,37174,364377,1,2,60,4594,-61374719,1722,46075,282893,-105429962,9.339638,6,0,-83326963,5,4,1,41,2294
0,8454,254602,1,1,23,3086,-44804676,3243,15416,181986,-145869024,9.350678,5,0,1520538,6,4,21,116,1752
0,15532,301567,1,1,47,5842,-111734196,205,,,,,6,0,-93093468,7,4,3,82,2136
0,29171,68671,1,2,8,181,-22325067,10210,9996,36658,-67334523,9.471991,5,1,-44367723,1,5,12,23,2439
0,1685,271630,1,1,64,3397,-72610221,9651,85528,132062,-154941127,9.712776,5,0,-142473619,5,3,20,119,1731
1,13455,202179,1,1,7,36,-5836919,10227,5049,20753,-121523396,9.367127,6,0,-72140849,7,4,8,182,1650
0,23503,2890,1,1,52,2484,-27933489,4178,,,,,5,0,-224392078,7,4,30,283,673
0,5726,89130,1,1,31,10280,-41083720,1304,28725,99783,-43222450,9.44691,6,1,-19837672,6,4,7,32,1089
0,28593,188610,1,1,7,11004,-33894188,1003,426,2454,-38839921,9.73669,6,0,-82007806,7,4,17,191,1107
0,35643,28204,1,1,7,5846,-121216553,10227,5049,20753,-121523396,9.367127,5,0,-65157737,6,4,6,58,2683
0,13927,136494,1,1,69,9339,-121680669,4013,131285,85637,-149896794,9.375551,5,1,-1321373,6,1,26,108,2211
0,7016,31102,1,1,26,5256,-39853279,3760,,,,,4,0,-91928103,5,1,10,261,2110
0,17044,83252,1,2,51,146,-1738431,160,33795,18243,-7793460,9.890531,6,0,-186583692,7,4,17,191,277
0,19631,365675,1,1,43,3263,-23445179,1315,330523,404590,-78677521,9.470827,5,1,-78312522,5,4,7,32,1045
0,41259,362935,1,1,31,4356,-20092050,5330,,,,,6,1,-142349632,5,3,11,348,714
0,23830,187935,1,2,7,8732,-36222662,2764,2079,9726,-36764801,9.221196,5,1,-171011594,5,4,1,41,2145
1,16755,81102,1,1,34,2777,-38912424,7140,155298,274856,-44692923,9.425055,4,1,-9379913,6,1,2,78,1429
0,25057,53531,1,1,7,262,-175071462,8226,4939,227482,-175778802,9.586676,6,0,-218459717,7,1,7,36,80
0,9945,245398,1,1,26,1304,-275822816,1615,,,,,5,0,-78571505,5,4,1,41,2196
0,16479,172530,1,1,7,7163,-22560963,8952,,,,,2,0,-161938253,5,3,20,119,187
0,31063,64595,1,1,7,3292,-6155826,1107,,,,,5,0,-49021995,7,1,8,252,1216
0,4008,369629,1,1,19,4329,-15062014,2189,,,,,5,0,-283931483,1,1,7,36,590
0,26916,44889,1,1,7,3448,-46446346,6097,6586,51009,-65870402,9.62108,2,0,-97495912,5,2,13,223,1472
0,28238,144655,1,1,57,7733,-14387901,8602,170481,623623,-90052082,9.496758,5,0,-49457601,1,1,6,123,146
0,40354,26394,1,3,19,3263,-24039675,1941,,,,,5,1,-127133106,6,4,6,233,2135
0,11200,180815,1,1,7,4830,-68372727,6254,42311,167459,-192192526,9.599397,5,0,-232807985,7,1,7,141,2716
0,19747,101645,1,1,34,2484,-91868418,4178,,,,,6,1,-174902300,1,4,19,148,247
0,41041,100913,1,1,7,1817,-654101,8576,77051,33023,-57919200,9.834507,5,0,-7083180,1,5,29,173,1952
0,22987,248051,1,1,7,7163,-241089257,8952,,,,,1,0,-116840479,7,4,8,103,2689
0,15494,334421,1,1,12,2498,-129969529,1865,,,,,5,1,-124617973,5,4,20,120,741
0,16929,150462,1,2,62,386,-159976858,9129,,,,,6,1,-74189876,7,4,1,41,925
0,36304,308858,1,1,7,8890,-34669323,809,2187,14699,-81766455,9.369135,6,0,-38605573,1,5,7,8,1551
0,41614,285740,1,1,7,262,-18959721,2743,236475,53436,-24395036,9.591674,1,0,170681,6,4,7,128,1589
0,5210,14811,1,1,7,10148,-24128871,8545,28751,12028,-28376349,9.70174,5,0,-233993493,7,1,5,55,99
0,26239,180894,1,2,7,3160,-21520130,2803,,,,,5,0,-118218006,7,5,29,264,410
0,17049,21734,1,2,64,9985,-186759619,6367,,,,,5,1,-212925769,1,3,20,119,1731
0,22740,346588,1,1,77,9764,-15999223,8377,271400,100116,-59392202,9.591246,5,0,-171207702,7,3,11,348,2136
0,28797,120578,1,1,7,1142,-37607799,6478,582722,68837,-57312120,9.456515,2,0,-55304435,1,5,14,33,961
0,41259,75906,1,1,47,6550,-57394479,392,,,,,6,1,-142349632,5,3,11,348,714
0,22029,321939,1,1,27,2777,-5488633,5523,,,,,5,0,-236091631,5,4,21,116,1233
0,36646,287975,1,1,7,8388,-14798866,7629,1475,4111,-15063975,9.422621,6,0,-42423,6,1,7,205,1626
0,31755,143620,1,1,24,5508,-11356383,4295,1227,3266,-11710979,9.071703,5,0,-49050307,1,1,26,34,1925
0,33124,139020,1,1,7,7163,-83080612,8902,508079,31233,-161931513,9.207879,6,0,-212515698,7,5,6,81,1374
0,5751,109773,1,3,81,6062,-36420367,8148,94311,148435,-111670201,9.346251,5,1,-192621485,5,3,23,204,735
0,32731,317922,1,1,7,3292,-59294453,5733,398541,856414,-147072640,9.426208,2,0,-220886681,7,3,23,204,2616
0,16849,200617,1,1,45,5309,-80221630,7400,6155,400279,-156290396,9.008749,5,1,-49858072,5,3,20,174,2173
0,24656,217288,1,1,20,9958,-12560966,2436,,,,,6,1,-70884088,1,3,11,348,2136
0,21130,174925,1,1,7,262,-233563547,7082,,,,,6,0,-287307645,7,4,25,312,258
0,18671,157971,2,2,7,10480,-5027797,9279,,,,,6,0,-53269809,7,1,7,205,214
0,502,278748,1,1,7,10997,-107014650,7472,1105,3733,-151757912,9.499917,5,0,-107533984,7,3,11,348,714
0,5556,262808,1,1,7,8567,-72084857,1155,,,,,2,0,-17212087,6,1,7,213,2065
0,5747,214198,1,1,81,2603,-7982995,796,,,,,6,0,-115338703,5,1,9,196,2372
0,7239,6158,1,1,7,3292,-101553360,9186,134142,656114,-147522630,9.559208,6,0,-259392386,7,1,28,9,2810
0,32282,111085,1,1,7,3292,-131695079,1107,,,,,6,0,-68565461,1,5,26,315,140
0,1511,255377,1,1,20,11114,-42288029,802,,,,,6,0,-2263968,6,3,23,204,531
0,3054,126667,1,3,45,9739,-91451953,6662,,,,,6,0,-87753984,7,4,8,182,1650
0,934,50171,1,1,7,7163,-3213970,8952,,,,,1,0,677325,1,1,25,147,2170
0,1660,139951,1,1,24,9262,-19887085,678,6274,13739,-23685540,9.512577,4,0,-20083793,1,1,10,261,2144
0,19058,183929,1,1,27,11114,-29753088,866,126015,190913,-44007966,9.406041,5,0,-168864514,7,4,6,233,2801
0,12660,35124,1,1,77,31,-33387537,3601,30430,48623,-64302723,9.217454,6,0,-62045055,1,1,22,279,2056
0,28052,372129,1,1,7,1142,-26448599,3217,,,,,5,0,-22050914,1,5,7,144,211
0,17286,49732,1,1,7,36,-22417373,1994,106027,123362,-75041162,9.56231,2,0,-88648815,5,1,6,123,2492
0,27072,257945,3,2,67,9696,-65336858,8316,,,,,2,0,-210149384,7,3,11,348,1523
0,27643,211936,1,1,17,107,-27149142,324,21399,2805,-27174813,9.768017,5,0,-165457093,7,5,14,192,600
0,4546,100421,1,1,7,262,-47288476,1557,38478,12598,-90315841,9.484901,6,1,-101637039,7,1,25,282,412
0,12997,31583,1,1,7,7163,-154788482,8952,,,,,6,0,-205371920,7,4,20,293,1010
0,3755,207189,1,1,7,5449,-35459862,2205,490708,77240,-35468446,9.610417,5,0,-16275932,1,1,7,213,1436
0,21734,278182,1,1,41,11114,-24214435,802,,,,,5,1,-223362809,7,3,11,348,2136
0,177,160833,1,1,7,2462,-24042844,2529,,,,,6,0,-167725961,7,4,6,88,933
0,25947,285336,1,1,7,3437,-67948215,3376,,,,,1,0,-58020405,1,5,4,334,1753
0,3427,145352,1,1,7,262,-5284846,7082,,,,,5,0,-7206630,1,5,28,228,2025
0,35840,230459,1,1,7,3292,-241090162,1107,,,,,5,0,-133149236,7,4,22,310,160
0,33775,139674,1,1,7,10641,-110182785,10184,,,,,6,0,-230734075,5,5,31,25,2329
0,15036,112439,1,1,8,1274,-4785240,8381,115970,155603,-78826562,9.590773,5,0,-230288466,7,3,11,348,2136
0,39780,192860,1,1,44,1260,-27163613,9477,2533,18470,-88242386,9.20073,2,0,-151035240,7,4,20,293,811
0,107,73724,1,1,4,4808,-9616927,9457,4343,17595,-14727944,9.831164,1,0,-136008960,7,5,29,27,1038
0,41762,360341,1,1,7,3292,-47718005,5450,1209,7589,-91264802,9.657353,5,1,-66373209,5,3,11,348,69
0,19165,365218,1,1,32,7071,-22943883,7339,,,,,6,1,-188958753,5,3,20,119,670
0,20811,296099,1,1,27,7954,-83682900,6357,234128,519769,-84871683,9.556654,5,0,-64318792,1,5,29,185,1676
0,13575,375612,2,4,7,7163,-54630796,8952,,,,,6,0,-38846267,5,2,5,3,2192
0,19693,57086,1,1,76,2484,-20177765,4024,36502,496586,-24327622,9.408314,6,1,-168528163,7,5,12,127,692
0,20131,332452,1,2,71,9253,-1297384,6333,,,,,5,0,-181226144,7,3,11,348,1782
0,26394,363319,1,1,35,9985,-140964881,6367,,,,,6,0,-43051736,7,5,29,72,354
0,9456,120290,1,1,7,10135,-48851027,6698,,,,,6,0,-45471218,7,5,29,294,1503
0,27396,73916,1,2,81,9696,-78557370,8316,,,,,1,0,-26790780,5,3,20,119,1731
0,25717,121564,1,1,7,262,-66054341,5618,173008,182665,-158051244,9.396298,6,0,-151669728,7,3,11,348,688
0,18482,345430,1,1,7,1771,-59371433,8650,1750,18331,-88335362,9.697103,6,0,-19484369,1,1,8,252,384
0,25918,38108,1,1,7,5933,-107011934,8045,,,,,5,0,-164898912,5,4,29,245,1132
0,1302,80307,1,1,7,5449,-12898722,2205,490708,77240,-35468446,9.610417,6,1,-13919008,6,5,21,321,1694
0,9970,347944,1,1,7,3292,-50145917,5618,173008,182665,-158051244,9.396298,6,0,-203069101,7,4,17,191,6
0,27895,350186,2,3,7,7163,-7647182,4818,24727,35041,-7811280,9.473666,2,0,1174382,6,1,22,359,2148
0,2580,269014,1,1,27,10289,-7199882,3578,58801,97678,-65356199,9.48444,1,1,-173255444,5,3,11,348,714
0,9538,311027,1,1,7,1771,-235890893,6703,,,,,5,0,-149912908,7,3,11,348,2316
0,29435,335775,1,1,7,3292,-77275300,7379,221804,114783,-83593322,9.673994,5,0,-193122231,7,3,23,204,1934
0,25057,316261,1,1,7,262,-14361279,7082,,,,,6,0,-218459717,7,1,7,36,80
0,6761,158406,1,1,70,5794,-39507828,9556,1519,10693,-40654342,9.78813,5,0,-221964127,7,3,20,119,203
0,6068,121148,1,1,73,5573,-58686310,6577,,,,,5,0,-168924528,7,4,22,310,1170
0,40992,250802,1,1,7,3292,-144516476,1107,,,,,6,0,-234020298,7,3,11,348,2316
0,39112,27865,1,1,59,10445,-27523931,3913,2869,45085,-27945932,9.560447,5,1,-193560629,1,4,6,233,2801
0,15088,361367,1,2,78,10874,-7457454,7838,738,1894,-13673501,9.74453,6,0,-27779448,6,5,7,8,1852
0,40155,137985,3,5,7,7163,-14013845,8952,,,,,6,0,-288529293,7,5,22,121,944
0,13860,176165,1,1,7,10732,-162727903,8411,,,,,6,0,-94443352,6,1,7,213,2738
0,33737,77494,1,1,16,9482,-48521534,87,21386,21045,-58272842,9.466455,5,1,-3296509,6,3,23,204,1991
0,2672,267222,1,1,7,5933,-37628155,8397,28845,24004,-120318231,9.478184,6,0,-262573051,7,5,20,16,1768
0,32374,335062,1,1,22,9958,-14706420,6982,273151,59201,-93776282,9.725723,1,0,-112071177,7,4,8,103,480
0,40220,269938,1,1,55,2484,-20523137,116,6485,40191,-27846786,9.047039,1,0,-541164,1,4,20,293,872
0,37552,341285,1,1,7,8851,-54360324,2286,872,4769,-84189002,9.301783,5,0,-33619086,5,5,7,8,2070
0,19282,264513,1,1,73,3191,-104562776,1783,,,,,4,1,-62080386,5,1,26,4,2234
0,27731,201434,1,1,9,2484,-42534910,4178,,,,,6,1,-46593180,7,1,31,18,2615
0,5777,136134,1,1,7,8567,-74434934,9186,134142,656114,-147522630,9.559208,2,0,-30032848,1,3,11,348,2136
0,35387,207623,1,1,7,262,-154788377,7082,,,,,4,0,-97426578,5,4,6,88,951
0,35753,191255,1,1,27,2498,-134372697,1865,,,,,6,0,-263923824,7,3,23,204,2432
0,30517,85648,1,2,35,8645,-51267524,6241,202580,75466,-148110161,9.602207,5,0,-65064344,1,3,11,348,1388
0,3670,66059,1,1,69,5272,-139143770,2778,31070,29092,-139753945,9.480344,6,1,-45318767,5,1,25,282,877
0,17127,346211,1,1,27,5199,-4026641,6496,51437,16774,-4786020,9.046457,2,0,-264929304,7,3,11,348,714
0,36849,175513,1,1,7,262,-21777495,7082,,,,,2,0,-31469475,5,5,29,294,1503
0,23062,106431,1,2,64,9985,-58770810,9603,78550,309377,-85805286,9.448691,5,1,-111383114,5,5,21,137,2109
0,10696,301377,5,5,7,3292,-195917406,1107,,,,,6,0,-233069234,7,3,11,348,714
0,37198,367820,1,1,7,1142,-18941658,3217,,,,,6,0,-111172217,5,5,26,44,790
0,5751,14919,1,1,7,1771,-11871434,3227,210981,64124,-12026185,9.536236,5,1,-192621485,5,3,23,204,735
0,27057,254818,1,1,7,3292,-59478611,1716,810326,338766,-90239402,9.580392,5,1,-47012294,7,4,20,293,872
0,8177,327444,1,1,9,6617,-13272993,5330,,,,,5,0,-38895808,1,5,5,201,66
0,27801,367894,1,1,7,7628,-36929187,1161,46836,48273,-37525957,9.741559,5,0,-160246432,5,3,20,174,659
0,18605,226201,1,1,34,2484,-84798637,6327,204637,587229,-85133522,9.453633,1,0,-282916,6,5,2,284,631
0,29297,361121,1,1,73,9569,-113220745,3403,,,,,5,1,-63932649,1,5,29,35,2568
0,17988,47343,1,1,7,5012,-48506132,7249,2099,24129,-145101459,9.23976,1,0,-113142468,7,5,30,231,2240
0,24211,324104,1,1,34,10874,-174987186,8451,,,,,6,1,-7372801,6,4,12,198,2018
0,8177,87283,1,1,9,9078,-3134963,3846,,,,,5,0,-38895808,1,5,5,201,66
0,6674,172696,1,1,7,8567,-117274478,3568,,,,,6,1,-199935709,5,1,7,213,2065
0,31441,107331,1,2,55,2777,-30357418,1634,178574,371414,-124530570,9.427139,4,1,-55761757,1,1,6,100,588
0,13860,366957,1,1,7,6488,-19917651,6754,886,8319,-25264555,9.431794,6,0,-94443352,6,1,7,213,2738
0,41118,73764,1,1,34,2777,-64923835,10036,205360,545675,-71223721,9.345437,5,1,-154411402,5,4,8,182,1630
0,18408,82729,1,1,7,6952,-21623880,8218,2078,2706,-29232184,9.549131,6,0,-65677967,1,3,20,174,2278
0,18751,169194,1,1,7,2440,-67069789,8278,,,,,5,0,-46657174,5,4,20,120,741
0,6645,161963,1,1,7,2565,-41262271,5332,,,,,5,0,-225416032,7,5,21,190,2269
0,14832,90187,1,1,22,1304,-71568887,1615,,,,,6,0,-228212602,7,4,6,88,394
0,11783,110634,1,1,,,,,,,,,5,0,-180536091,7,3,11,348,612
0,28543,324224,1,1,7,4583,-9006362,4764,,,,,6,0,-155308324,5,4,14,331,226
0,30711,55333,1,1,7,2565,-140445790,5332,,,,,6,0,-77273829,7,3,23,204,735
0,4105,32445,1,1,72,2628,-169480773,7434,,,,,5,0,-76054244,5,4,1,41,370
1,23559,180558,1,1,7,3292,-26640660,3689,18904,13310,-82888560,9.694864,6,0,-172323655,7,5,28,143,1306
0,9339,284086,1,1,7,10732,-9520030,8411,,,,,2,0,-161237167,5,3,11,348,714
0,21692,261983,1,1,69,1459,-59051663,3599,1800,20792,-59473922,9.152066,2,0,-227838482,7,3,11,348,714
0,6980,85029,1,1,27,3263,-139645363,5765,,,,,6,0,-179637795,7,4,30,283,2497
0,11585,209424,1,1,7,8567,-35627482,3568,,,,,2,0,-132626131,7,4,3,82,2599
0,3646,342410,1,1,7,8567,-22297531,3568,,,,,5,0,-164534583,5,3,11,348,714
0,10838,344353,1,1,32,11114,-5473025,802,,,,,1,1,-9811914,5,3,23,204,735
0,19570,35619,1,1,37,4193,-46514867,2149,1569828,1429619,-143361641,9.615993,5,1,-213081076,5,3,20,174,2262
0,6314,301567,1,2,47,5842,-111734196,205,,,,,5,0,-176954149,5,5,22,285,2465
0,9715,103896,1,1,7,1142,-203255293,3217,,,,,6,0,-179231756,7,3,11,348,2136
0,36697,303739,1,1,55,3263,-74958088,5765,,,,,6,0,-114389883,1,3,20,174,659
0,36145,363234,1,1,55,3263,-116600156,5765,,,,,4,1,-27665552,1,4,19,148,2371
0,5575,205309,1,1,70,1794,-4961185,7259,,,,,6,0,-233120865,7,3,23,204,2206
0,35954,306066,1,1,3,4854,-34951883,1352,26172,156298,-35714799,9.279097,5,0,-155359088,7,4,30,283,2047
0,19844,130846,1,2,27,7132,-85734866,3334,,,,,6,0,-224040433,7,1,26,108,1677
0,949,30947,1,1,7,3292,-40453504,1107,,,,,5,0,-146305326,5,5,14,136,2195
0,24656,118001,1,1,20,11114,-13499818,802,,,,,6,1,-70884088,1,3,11,348,2136
0,8157,131059,1,1,71,1868,-21733057,5199,2686,35518,-22511171,9.110348,5,0,-250401382,7,5,29,158,1349
0,37375,119790,1,1,7,262,-174894549,9186,134142,656114,-147522630,9.559208,6,0,-32160407,1,1,26,227,523
0,11537,338166,1,1,7,3292,-28457733,2357,41595,158060,-164032759,9.566711,2,0,-42298746,1,5,22,285,2303
0,24593,85339,1,1,56,9116,-80571211,9257,,,,,5,1,-114318361,7,3,11,348,2316
0,13707,204146,1,1,12,5660,-44712060,5181,7406,289705,-47812680,9.225673,5,1,-23632657,6,4,14,331,226
0,32847,177357,3,2,73,10179,-76772790,2266,,,,,6,0,-215767228,7,3,11,348,612
0,33777,75657,1,1,7,5079,-30012795,4472,20691,110337,-129287981,9.411609,5,0,-169558166,7,3,20,119,203
0,13630,234804,1,1,62,6225,-91021505,4256,,,,,5,0,-138378448,5,3,11,348,2136
0,9680,186333,1,2,23,10318,-174319049,3691,,,,,5,1,-150425848,5,5,29,264,299
0,31713,63492,1,1,7,5605,-20829544,2617,12226,12472,-21712947,9.617847,6,0,-198894968,7,5,22,285,1403
0,16412,113960,1,1,63,10874,-169372818,8451,,,,,6,1,-8342076,6,4,19,148,1317
0,33082,265808,1,1,55,5317,-24744129,5239,61920,131523,-24847626,9.794469,2,0,-52906692,5,2,5,342,2330
0,4100,89358,1,1,7,1771,-188039224,6703,,,,,5,0,-187083270,5,4,29,245,1979
0,11921,312293,1,1,34,2777,-22143514,1634,178574,371414,-124530570,9.427139,5,0,-11091840,7,5,29,219,2500
0,17997,47967,1,1,7,2565,-103969214,5332,,,,,6,0,-211545967,7,1,6,189,1968
0,42033,258492,1,1,34,2484,-116936814,4178,,,,,5,0,-27670894,5,1,7,205,272
0,24625,349323,1,1,63,1472,-46002975,5143,,,,,5,0,-129196063,7,3,11,348,2136
0,7834,240506,1,1,81,4957,-22952689,6215,,,,,2,0,-78392960,7,5,22,285,1949
0,22055,355380,1,1,19,3263,-44772927,3704,37398,204430,-49816080,9.462484,5,1,-95830985,1,5,29,262,993
0,15178,218541,2,2,7,7163,-188039568,8952,,,,,5,0,-84858059,5,5,29,264,1937
0,4813,185255,1,1,25,6635,-41002297,2140,,,,,5,0,-178428946,7,3,20,119,187
0,2041,287239,1,1,12,8893,-39766421,7300,34697,48980,-64573561,9.56337,4,1,-26034344,1,1,28,9,2810
0,25418,134549,1,1,12,11114,-6680887,802,,,,,5,0,-95783305,7,3,11,348,612
0,33797,125928,1,1,,,,,,,,,4,0,-130572824,5,1,15,241,2200
0,7082,245398,1,1,26,1304,-275822816,1615,,,,,5,0,-184247102,5,4,7,32,866
0,31704,18227,1,1,75,3028,-11705524,68,95922,216386,-53012760,9.680764,5,1,-110430206,1,5,26,301,2355
0,21332,370377,1,1,7,3292,-117455906,1107,,,,,6,1,-201341849,7,3,23,204,1303
0,38227,297835,1,1,7,36,-2187497,4114,1352,8786,-139904073,9.291452,5,0,-199683476,7,3,20,174,2262
0,4231,154256,1,2,63,6641,-6763676,7503,,,,,6,1,-200256002,7,1,9,196,2372
0,83,61042,1,1,7,7484,-14023854,3626,6956,11405,-14042476,9.736443,6,0,-163053361,5,1,6,232,69
0,19058,20119,1,1,27,2484,-54307277,4178,,,,,5,0,-168864514,7,4,6,233,2801
0,26825,291193,1,1,1,26,-28288277,4848,178374,274518,-88495082,9.496107,4,0,-36907696,5,3,11,348,612
0,11073,59936,1,1,7,8827,-133102980,7405,757,29019,-147075542,9.683185,2,0,-270457129,7,3,11,348,612
0,29117,165572,1,2,7,2384,-33550071,6490,208888,33259,-36757483,9.256765,4,0,-120736299,1,5,7,8,2518
0,1840,57121,1,1,7,8567,-49445189,3568,,,,,1,0,-17696382,1,4,6,88,406
0,20637,277103,1,1,7,3292,-16782564,1107,,,,,5,0,-155555851,7,1,2,66,1799
0,13167,182149,1,1,7,1194,-105707464,1107,,,,,5,0,-64999599,7,4,1,41,2196
0,2275,143698,1,1,19,2777,-48415888,5523,,,,,1,0,-161163801,7,3,11,348,714
0,9975,350689,1,1,7,1142,-191369,3217,,,,,1,1,-222441009,7,3,23,204,2206
0,27643,366755,1,1,17,4556,-118758834,5858,16402,17784,-119861723,9.647629,5,0,-165457093,7,5,14,192,600
0,11931,156189,1,2,7,10732,-108973961,8411,,,,,1,0,-173767958,7,5,15,195,1604
0,32971,148711,1,1,7,262,-154788363,7082,,,,,5,0,-129474959,7,3,23,204,2206
0,19413,317060,1,1,41,3263,-18618374,7395,81796,63335,-20079863,9.307558,6,1,-140579534,7,1,15,241,2200
0,22398,89859,1,1,7,1142,-14371318,9445,,,,,5,0,-68988590,7,1,7,36,2820
0,20489,45993,1,1,3,2698,-24994124,4513,,,,,5,1,-40549158,7,5,29,262,1664
0,14851,310736,1,1,75,8356,-6076758,995,187,9043,-6265620,9.290131,6,1,-181902372,7,3,11,348,1497
0,42579,83893,1,1,34,3268,-35866844,1143,383,971,-51346440,9.140874,6,0,-53335609,1,3,20,119,670
0,15716,21722,2,2,59,3263,-1065454,1315,330523,404590,-78677521,9.470827,6,0,-347887690,7,3,11,348,2136
0,5611,355353,1,1,30,8836,-5989251,2736,,,,,4,1,-11447209,1,5,16,295,1848
0,380,278498,1,1,7,3292,-37695422,1107,,,,,6,0,-278477428,7,1,6,113,288
0,2937,67496,1,1,7,1142,-176825450,3217,,,,,4,1,-73189531,5,4,19,148,247
0,33453,349387,1,2,44,3682,-146197282,7181,20140,168596,-147096857,9.860782,6,0,-213542438,7,1,19,181,2558
0,5751,236407,1,3,77,4465,-68220258,2077,68810,25579,-134982126,9.703923,5,1,-192621485,5,3,23,204,735
0,12587,78104,1,1,7,5012,-7258406,5678,1878,3961,-59994242,9.375401,2,0,-14098964,5,4,12,198,1895
0,31459,136986,1,1,7,5846,-24922159,10227,5049,20753,-121523396,9.367127,1,0,-226118117,7,4,30,283,2124
0,17646,359321,1,1,7,5706,-8920415,9617,,,,,6,0,-201488057,7,1,15,307,1458
0,41127,315315,1,1,7,1771,-33815379,2752,7993,45576,-69512881,8.909536,6,1,-212679355,7,4,1,41,2415
0,41926,277420,1,1,8,2777,-23452524,5523,,,,,5,1,-110823141,1,5,12,127,1749
0,4721,70205,1,1,52,3263,-89364103,5765,,,,,5,1,-45365950,6,5,22,285,2465
0,25963,85796,1,1,7,2565,-173712952,5332,,,,,5,0,-128603916,1,5,29,294,153
0,27643,268738,1,1,17,4556,-64670851,4525,7466,37702,-152112990,8.99695,5,0,-165457093,7,5,14,192,600
0,30684,278498,1,1,7,3292,-37695422,1107,,,,,2,0,-182487241,7,4,21,116,2147
